approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.001691164,0.06689453,nan,nan,9.715557098388672e-06,247,1,1.7901784,-0.002439575,128,6.199796438217163,1536,0.112286374
0.00045665263,0.012369792,nan,nan,-0.0007889270782470703,251,2,1.7894268,-0.001793728,256,12.315355062484741,3072,0.072315
0.00031644639,0.0,nan,nan,-0.0010057687759399414,247,3,1.7870518,-0.0011978963,384,18.50974750518799,4608,0.09649706
0.0009855699,0.043945312,nan,nan,-0.0006455183029174805,255,4,1.7828035,-0.0015681778,512,24.5180344581604,6144,0.08326959
0.00039807914,0.0,nan,nan,-0.0007359981536865234,251,5,1.7815946,-0.0002909792,640,30.621521472930908,7680,0.07388688
0.00024702933,0.0,nan,nan,0.0008411407470703125,254,6,1.7856653,-0.00044954618,768,36.65471005439758,9216,0.071260355
0.00013604556,0.0,834.25,-20.75,0.006043732166290283,236,7,1.789271,-0.00025690364,896,43.156447649002075,10752,0.045008857
0.00021188824,0.0,866.8181818181819,-20.545454545454547,0.0005577206611633301,242,8,1.7888055,-0.00038217125,1024,49.497597455978394,12288,0.05637278
0.00040894662,0.0,889.75,-20.333333333333332,0.004229843616485596,230,9,1.7862589,-0.0011394712,1152,56.17153334617615,13824,0.055772834
0.0006451341,0.007486979,889.75,-20.333333333333332,0.0035242438316345215,237,10,1.7802305,-0.000550635,1280,62.62720775604248,15360,0.06731066
0.00048729894,0.0,889.75,-20.333333333333332,0.008341729640960693,250,11,1.7726206,-0.0010917382,1408,68.76789045333862,16896,0.067886345
0.0009563534,0.010253906,889.75,-20.333333333333332,0.0076563358306884766,248,12,1.7694067,-0.0011559195,1536,74.95392727851868,18432,0.055745706
0.0015985379,0.0703125,889.75,-20.333333333333332,0.009313464164733887,221,13,1.7576694,-0.0038445333,1664,81.88605189323425,19968,0.06688882
0.0008275517,0.00048828125,901.1052631578947,-20.31578947368421,0.012076199054718018,193,14,1.7441416,-0.001402221,1792,89.82436680793762,21504,0.053088255
0.0018580575,0.09407552,907.2857142857143,-20.285714285714285,0.011623263359069824,215,15,1.7320819,-0.0027189045,1920,96.94051742553711,23040,0.048235502
0.0013048274,0.084472656,920.4583333333334,-20.25,0.022694170475006104,193,16,1.7370428,-0.0014453352,2048,104.88101649284363,24576,0.056252904
0.0005671253,0.0,920.4583333333334,-20.25,0.010201573371887207,231,17,1.7477773,-0.00100007,2176,111.52814936637878,26112,0.050549347
0.00019666749,0.0,920.4583333333334,-20.25,0.015466868877410889,213,18,1.7529757,0.00032247018,2304,118.7339608669281,27648,0.05574505
0.0008827681,0.043619793,920.4583333333334,-20.25,0.025050103664398193,247,19,1.7530048,-0.0012733113,2432,124.94673228263855,29184,0.05691304
0.00051590323,0.0,912.6923076923077,-20.307692307692307,0.04139435291290283,239,20,1.7391999,-0.0005963933,2560,131.36436223983765,30720,0.053216413
0.0013347478,0.061197914,899.71875,-20.40625,0.0424005389213562,228,21,1.7203844,-0.0014057767,2688,138.09169006347656,32256,0.05157853
0.00032331017,0.0,897.0571428571428,-20.457142857142856,0.03666245937347412,219,22,1.71858,-0.00016590582,2816,145.07458639144897,33792,0.057058267
0.00075430947,0.04671224,897.0571428571428,-20.457142857142856,0.04764741659164429,242,23,1.7165997,-0.001169534,2944,151.39942264556885,35328,0.049353607
0.0006114955,0.0,897.0571428571428,-20.457142857142856,0.04455411434173584,238,24,1.7130532,-0.0007923127,3072,157.8376920223236,36864,0.062637806
0.00039583552,0.0,901.6944444444445,-20.416666666666668,0.08469414710998535,240,25,1.726246,-0.00041652727,3200,164.21879720687866,38400,0.05012971
0.00086290855,0.060872395,899.081081081081,-20.43243243243243,0.08055990934371948,232,26,1.722572,-0.0016524302,3328,170.83450436592102,39936,0.047416843
0.00038787973,0.0,892.275,-20.475,0.09656184911727905,214,27,1.7302146,-0.0003000797,3456,177.99869084358215,41472,0.05178957
0.0017107532,0.12841797,887.0888888888888,-20.511111111111113,0.06747376918792725,221,28,1.749984,-0.0035358812,3584,184.9191906452179,43008,0.06718179
0.0014646197,0.1328125,885.4042553191489,-20.53191489361702,0.05261242389678955,239,29,1.7628754,-0.0029960666,3712,191.34241890907288,44544,0.05468169
0.00088874623,0.015136719,885.4042553191489,-20.53191489361702,0.08593285083770752,217,30,1.7618343,-0.00092007866,3840,198.39248609542847,46080,0.052982833
0.00068582996,0.025553385,885.3125,-20.541666666666668,0.12212502956390381,216,31,1.7578409,-0.0011993841,3968,205.49352312088013,47616,0.048202336
0.00043182186,0.0,885.3125,-20.541666666666668,0.19280898571014404,224,32,1.7586567,-0.00042468426,4096,212.3247103691101,49152,0.044195022
0.0007862118,0.0024414062,885.3125,-20.541666666666668,0.23502802848815918,236,33,1.7561004,-0.0014634937,4224,218.81367897987366,50688,0.04407514
0.00030962983,0.0,886.6153846153846,-20.51923076923077,0.2309139370918274,244,34,1.7410961,-0.0005686197,4352,225.08462238311768,52224,0.050397333
0.0020974614,0.15934245,886.4561403508771,-20.54385964912281,0.1716916561126709,244,35,1.7424371,-0.0036943413,4480,231.37350177764893,53760,0.0539881
0.0010841996,0.030273438,886.6779661016949,-20.52542372881356,0.11675852537155151,247,36,1.7404865,-0.0016788354,4608,237.5790090560913,55296,0.045263693
0.00044852757,0.0,886.6779661016949,-20.52542372881356,0.34433114528656006,251,37,1.7417794,-0.0003869579,4736,243.68477654457092,56832,0.031288013
