# {"t_start": 1553172349.358148, "env_id": "Taxi-v2"} 
r,l,t
-731,200,0.556591
-839,200,0.620823
-338,98,0.650323
-812,200,0.709418
-794,200,0.768672
-758,200,0.827796
-857,200,0.887493
-749,200,0.948852
-848,200,1.010371
-686,200,1.0717
-569,200,1.333045
-200,200,1.392164
-200,200,1.453
-200,200,1.51377
-200,200,1.574628
-200,200,1.635056
-200,200,1.696282
-200,200,1.756615
-200,200,1.81761
-200,200,1.877881
-200,200,2.098783
-200,200,2.159245
-200,200,2.220406
-200,200,2.281985
-200,200,2.34084
-200,200,2.39979
-200,200,2.459322
-200,200,2.520287
-200,200,2.580687
-200,200,2.639594
-200,200,2.700047
-200,200,2.921812
-200,200,2.98166
-200,200,3.042492
-200,200,3.102821
-200,200,3.163734
-200,200,3.224559
-200,200,3.285921
-200,200,3.346764
-200,200,3.407464
-200,200,3.468339
-200,200,3.690916
-200,200,3.750921
-200,200,3.811872
-200,200,3.872638
-200,200,3.933352
-200,200,3.994014
-200,200,4.054787
-200,200,4.11677
-200,200,4.177929
-200,200,4.239179
-200,200,4.461025
-200,200,4.521179
-200,200,4.582555
-200,200,4.643971
-200,200,4.705558
-200,200,4.764954
-200,200,4.829038
-200,200,4.887817
-200,200,4.946582
-200,200,5.006381
-200,200,5.227949
-200,200,5.288125
-200,200,5.349472
-200,200,5.410946
-200,200,5.472683
-200,200,5.534135
-200,200,5.595521
-200,200,5.65678
-200,200,5.718025
-200,200,5.779214
-200,200,5.840411
-200,200,6.061804
-200,200,6.122752
-200,200,6.18413
-200,200,6.245331
-200,200,6.306453
-200,200,6.367916
-200,200,6.426725
-200,200,6.487381
-200,200,6.551072
-200,200,6.610675
-200,200,6.832239
-200,200,6.892987
-200,200,6.954584
-200,200,7.016369
-200,200,7.077966
-200,200,7.13932
-200,200,7.198673
-200,200,7.25784
-200,200,7.31779
-200,200,7.379039
-200,200,7.600295
-200,200,7.659558
-200,200,7.719438
-200,200,7.778453
-200,200,7.839388
-200,200,7.900676
-200,200,7.962198
-200,200,8.023407
-200,200,8.084406
-200,200,8.145431
-200,200,8.367703
-200,200,8.427209
-200,200,8.488051
-200,200,8.549028
-200,200,8.609943
-200,200,8.670827
-200,200,8.731345
-200,200,8.79226
-200,200,8.852845
-200,200,8.913565
-200,200,8.974143
-200,200,9.194871
-200,200,9.255325
-200,200,9.316422
-200,200,9.377488
-200,200,9.438521
-200,200,9.499605
-200,200,9.560719
-200,200,9.621739
-200,200,9.682787
-200,200,9.743809
-200,200,9.964344
-200,200,10.024564
-200,200,10.085628
-200,200,10.146796
-200,200,10.207949
-200,200,10.269226
-200,200,10.330891
-200,200,10.391994
-200,200,10.453102
-200,200,10.514295
-200,200,10.736681
-200,200,10.797123
-200,200,10.858044
-200,200,10.918824
-200,200,10.979542
-200,200,11.040229
-200,200,11.10109
-200,200,11.161953
-200,200,11.222805
-200,200,11.283793
-200,200,11.504622
-200,200,11.56427
-200,200,11.625293
-200,200,11.686866
-200,200,11.747986
-200,200,11.809183
-200,200,11.870243
-200,200,11.931078
-200,200,11.99219
-200,200,12.052867
-200,200,12.113594
-200,200,12.333994
-200,200,12.394409
-200,200,12.455313
-200,200,12.516141
-200,200,12.576907
-200,200,12.637813
-200,200,12.698708
-200,200,12.759429
-200,200,12.819858
-200,200,12.880602
-200,200,13.101654
-200,200,13.16168
-200,200,13.222784
-200,200,13.283916
-200,200,13.344866
-200,200,13.405918
-200,200,13.466826
-200,200,13.527858
-200,200,13.588855
-200,200,13.649669
-200,200,13.871328
-200,200,13.931008
-200,200,13.991643
-200,200,14.052505
-200,200,14.113302
-200,200,14.174146
-200,200,14.234856
-200,200,14.295671
-200,200,14.356361
-200,200,14.416973
-200,200,14.638499
-200,200,14.697957
-200,200,14.758714
-200,200,14.819595
-200,200,14.880163
-200,200,14.940874
-200,200,15.001596
-200,200,15.062493
-200,200,15.123313
-200,200,15.184269
-200,200,15.245096
-200,200,15.46574
-200,200,15.526364
-200,200,15.587354
-200,200,15.648113
-200,200,15.708933
-200,200,15.769877
-200,200,15.830744
-200,200,15.891258
-200,200,15.952089
-200,200,16.01253
-200,200,16.234276
-200,200,16.294413
-200,200,16.355546
-200,200,16.416711
-200,200,16.477938
-200,200,16.53919
-200,200,16.600264
-200,200,16.661311
-200,200,16.722751
-200,200,16.783957
-200,200,17.005666
-200,200,17.065625
-200,200,17.126803
-200,200,17.187816
-200,200,17.24886
-200,200,17.31004
-200,200,17.371075
-200,200,17.432091
-200,200,17.493091
-200,200,17.554135
-200,200,17.776076
-200,200,17.836102
-200,200,17.897198
-200,200,17.95855
-200,200,18.020036
-200,200,18.081512
-200,200,18.143092
-200,200,18.204508
-200,200,18.265846
-200,200,18.326982
-200,200,18.388194
-200,200,18.608902
-200,200,18.669628
-200,200,18.730621
-200,200,18.791549
-200,200,18.852162
-200,200,18.913058
-200,200,18.973764
-200,200,19.034869
-200,200,19.09598
-200,200,19.157171
-200,200,19.378982
-200,200,19.439236
-200,200,19.50034
-200,200,19.561355
-200,200,19.622382
-200,200,19.683439
-200,200,19.744501
-200,200,19.805481
