# {"t_start": 1553168045.6173263, "env_id": "Taxi-v2"} 
r,l,t
-821,200,0.563056
-866,200,0.624662
-677,200,0.686032
-812,200,0.74781
-758,200,0.809093
-713,200,0.870612
-749,200,0.932026
-893,200,0.99344
-794,200,1.054632
-587,200,1.116143
-848,200,1.375799
-776,200,1.43647
-776,200,1.499862
-677,200,1.560317
-758,200,1.621404
-902,200,1.683765
-938,200,1.744279
-794,200,1.805425
-596,200,1.866504
-731,200,1.929209
-256,70,1.95041
-695,200,2.176542
-803,200,2.237578
-695,200,2.298645
-758,200,2.359412
-803,200,2.420778
-839,200,2.482999
-740,200,2.544111
-884,200,2.605313
-695,200,2.666606
-383,107,2.69952
-830,200,2.922398
-794,200,2.982083
-794,200,3.04309
-803,200,3.103969
-803,200,3.165038
-549,183,3.220818
-794,200,3.281618
-577,157,3.329553
-776,200,3.390078
-767,200,3.451102
-713,200,3.512193
-740,200,3.734225
-767,200,3.79563
-794,200,3.85767
-803,200,3.918615
-695,200,3.979892
-713,200,4.040642
-821,200,4.101798
-713,200,4.16274
-803,200,4.223848
-812,200,4.284816
-758,200,4.507615
-740,200,4.567385
-749,200,4.628549
-857,200,4.689095
-929,200,4.750634
-767,200,4.812327
-776,200,4.873748
-767,200,4.935298
-641,200,4.996755
-803,200,5.058284
-704,200,5.281811
-731,200,5.341505
-515,200,5.402324
-713,200,5.463614
-587,200,5.524778
-794,200,5.58592
-803,200,5.647221
-758,200,5.708107
-686,200,5.769169
-632,200,5.830172
-749,200,5.891539
-560,200,6.113539
-677,200,6.174664
-686,200,6.235781
-641,200,6.296925
-704,200,6.356868
-713,200,6.415537
-758,200,6.475582
-659,200,6.536045
-461,131,6.575784
-731,200,6.636473
-659,200,6.858999
-632,200,6.919616
-686,200,6.981101
-632,200,7.042654
-605,200,7.103813
-569,200,7.165429
-623,200,7.226765
-659,200,7.288247
-614,200,7.349497
-749,200,7.408752
-33,27,7.416899
-560,200,7.640807
-515,200,7.701243
-461,200,7.762263
-506,200,7.823311
-515,200,7.884833
-596,200,7.945972
-524,200,8.007414
-497,200,8.06881
-596,200,8.129878
-461,200,8.191158
-524,200,8.252736
-371,200,8.475487
-470,200,8.53723
-524,200,8.598781
-434,200,8.660566
-371,200,8.722369
-398,200,8.78364
-425,200,8.845207
-398,200,8.906752
-434,200,8.968262
-461,200,9.030032
-380,200,9.257453
-371,200,9.318225
-389,200,9.379881
-371,200,9.441423
-452,200,9.50446
-362,200,9.565167
-389,200,9.62779
-398,200,9.688974
-443,200,9.750085
-380,200,9.811166
-326,200,10.038632
-371,200,10.099313
-335,200,10.160967
-335,200,10.222682
-389,200,10.285179
-335,200,10.34618
-353,200,10.407634
-443,200,10.469169
-308,200,10.53063
-308,200,10.591861
-317,200,10.81539
-335,200,10.875173
-326,200,10.936185
-344,200,10.998145
-299,200,11.059706
-281,200,11.121274
-290,200,11.182759
-362,200,11.244495
-272,200,11.305891
-317,200,11.367304
-344,200,11.589425
-317,200,11.650019
-245,200,11.711215
-263,200,11.77252
-272,200,11.833678
-245,200,11.895031
-290,200,11.95637
-317,200,12.017234
-245,200,12.07865
-317,200,12.140103
-254,200,12.201615
-272,200,12.423851
-263,200,12.484801
-290,200,12.546274
-236,200,12.607244
-281,200,12.668232
-227,200,12.729545
-254,200,12.791255
-299,200,12.852628
-344,200,12.913968
-281,200,12.975222
-263,200,13.197532
-227,200,13.257678
-218,200,13.318861
-254,200,13.380031
-254,200,13.441256
-236,200,13.502259
-254,200,13.563575
-236,200,13.624552
-254,200,13.685525
-254,200,13.746913
-245,200,13.969552
-254,200,14.029693
-254,200,14.090891
-245,200,14.151839
-209,200,14.21288
-218,200,14.274196
-236,200,14.335462
-209,200,14.396732
-245,200,14.458095
-218,200,14.519275
-272,200,14.742523
-218,200,14.801192
-236,200,14.854659
-209,200,14.908956
-236,200,14.969982
-218,200,15.030975
-218,200,15.091909
-200,200,15.152853
-209,200,15.213778
-263,200,15.274722
-200,200,15.335234
-236,200,15.5572
-236,200,15.617413
-218,200,15.678153
-218,200,15.73866
-209,200,15.799542
-236,200,15.86085
-218,200,15.921543
-209,200,15.982232
-218,200,16.042776
-209,200,16.103658
-218,200,16.326627
-200,200,16.386214
-227,200,16.447277
-209,200,16.508293
-200,200,16.569035
-209,200,16.630006
-209,200,16.691017
-218,200,16.751898
-227,200,16.81335
-209,200,16.874505
-254,200,17.096868
-209,200,17.156628
-218,200,17.217987
-209,200,17.278982
-200,200,17.340072
-200,200,17.400916
-218,200,17.461949
-236,200,17.523005
-200,200,17.58404
-209,200,17.645563
-209,200,17.867651
-209,200,17.928632
-209,200,17.987886
-218,200,18.049782
-200,200,18.111055
-209,200,18.172972
-200,200,18.234297
-209,200,18.29561
-218,200,18.356878
-200,200,18.41803
-218,200,18.479239
-200,200,18.701272
-200,200,18.761064
-200,200,18.822137
-209,200,18.883
-209,200,18.944164
-200,200,19.005129
-209,200,19.066264
-200,200,19.127352
-218,200,19.188356
-200,200,19.249591
-200,200,19.472286
-200,200,19.532462
-200,200,19.59326
-200,200,19.654614
-200,200,19.71537
-200,200,19.776654
-218,200,19.837694
-200,200,19.898908
-209,200,19.95861
-218,200,20.017815
-209,200,20.241828
-209,200,20.302395
-218,200,20.363727
-200,200,20.425108
-209,200,20.486513
-200,200,20.548021
-209,200,20.609354
-200,200,20.670942
-209,200,20.73246
-200,200,20.79319
-200,200,21.016498
-200,200,21.076815
-200,200,21.135929
-209,200,21.194986
-200,200,21.255036
-209,200,21.316375
-200,200,21.377777
-218,200,21.439219
-200,200,21.500761
-200,200,21.561913
-200,200,21.62307
-200,200,21.845471
-200,200,21.906543
-209,200,21.967716
-209,200,22.028831
-200,200,22.090375
-200,200,22.151804
-200,200,22.212935
-209,200,22.27419
-200,200,22.335502
-209,200,22.396853
-200,200,22.61949
-200,200,22.679894
-200,200,22.741793
-200,200,22.802946
-200,200,22.864202
-200,200,22.925353
-200,200,22.987079
-200,200,23.048373
-209,200,23.109704
-200,200,23.171069
-209,200,23.393763
-200,200,23.454348
-200,200,23.516032
-200,200,23.577662
-200,200,23.639356
-200,200,23.700754
-200,200,23.762161
-200,200,23.823405
-200,200,23.884889
-209,200,23.946604
-200,200,24.170436
-200,200,24.230139
-200,200,24.291675
-200,200,24.353098
-200,200,24.41452
-200,200,24.476023
-209,200,24.537418
-200,200,24.598789
-200,200,24.6603
-200,200,24.721834
-200,200,24.783292
-200,200,25.006505
-200,200,25.066856
-200,200,25.127697
-200,200,25.18822
-200,200,25.249066
-209,200,25.309943
-209,200,25.370808
-200,200,25.431685
-200,200,25.492979
-200,200,25.553938
-209,200,25.775951
-200,200,25.83629
-200,200,25.89757
-200,200,25.95819
-200,200,26.018119
-209,200,26.077662
-200,200,26.136989
-200,200,26.198207
-209,200,26.257841
-209,200,26.318346
-200,200,26.540532
-200,200,26.600327
-209,200,26.661243
-209,200,26.72209
-200,200,26.783141
-200,200,26.8442
-200,200,26.905098
-209,200,26.966127
-200,200,27.026945
-200,200,27.087625
-200,200,27.310049
-200,200,27.370118
-200,200,27.431445
-209,200,27.492967
-200,200,27.554334
-200,200,27.615643
-200,200,27.676939
