# {"t_start": 1553045132.1105466, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,128.185798
-500.0,500,128.636761
-500.0,500,129.220335
-500.0,500,129.642257
-500.0,500,130.191302
-500.0,500,130.609992
-500.0,500,131.161917
-500.0,500,131.563552
-500.0,500,132.080836
-500.0,500,132.487923
-500.0,500,133.026119
-500.0,500,133.431247
-500.0,500,134.000743
-500.0,500,134.445587
-500.0,500,135.002338
-500.0,500,135.452707
-500.0,500,135.991208
-500.0,500,136.423428
-500.0,500,137.028274
-500.0,500,137.465541
-500.0,500,137.983156
-500.0,500,138.417805
-500.0,500,138.915719
-500.0,500,139.298902
-500.0,500,139.812204
-500.0,500,140.190639
-500.0,500,140.701236
-500.0,500,141.108267
-500.0,500,141.669665
-500.0,500,142.106619
-500.0,500,142.543576
-500.0,500,143.045653
-500.0,500,143.466913
-500.0,500,143.970932
-500.0,500,144.369562
-500.0,500,144.870307
-500.0,500,145.393682
-500.0,500,146.387748
-500.0,500,147.282656
-500.0,500,148.454259
-500.0,500,149.320114
-500.0,500,150.22628
-500.0,500,150.882504
-500.0,500,151.709496
-500.0,500,152.419405
-500.0,500,153.273837
-500.0,500,153.732404
-500.0,500,154.314618
-500.0,500,154.735011
-500.0,500,155.316159
-500.0,500,155.746724
-500.0,500,156.319316
-500.0,500,156.736988
-500.0,500,157.286743
-500.0,500,157.655924
-500.0,500,158.1544
-500.0,500,158.538214
-500.0,500,159.040951
-500.0,500,159.468677
-500.0,500,159.990389
-500.0,500,160.389606
-500.0,500,160.869741
-500.0,500,161.245626
-500.0,500,161.846162
-500.0,500,162.284499
-500.0,500,162.833517
-500.0,500,163.260171
-500.0,500,163.822081
-500.0,500,164.287486
-500.0,500,164.824044
-500.0,500,165.266001
-500.0,500,165.624682
-500.0,500,166.150092
-500.0,500,166.50725
-500.0,500,166.971422
-500.0,500,167.341902
-500.0,500,167.852055
-500.0,500,168.195116
-500.0,500,168.707852
-500.0,500,169.136361
-500.0,500,169.712402
-500.0,500,170.159089
-500.0,500,170.71969
-500.0,500,171.154254
-500.0,500,171.743067
-500.0,500,172.198448
-500.0,500,172.804109
-500.0,500,173.273972
-500.0,500,174.417119
-500.0,500,175.209091
-500.0,500,176.269522
-500.0,500,177.051734
-500.0,500,178.018575
-500.0,500,178.640902
-500.0,500,179.428276
-500.0,500,180.056328
-500.0,500,180.988506
-500.0,500,181.519344
-500.0,500,182.081273
-500.0,500,182.516723
-500.0,500,183.033871
-500.0,500,183.438142
-500.0,500,183.959271
-500.0,500,184.3568
-500.0,500,184.866279
-500.0,500,185.265145
-500.0,500,186.002049
-500.0,500,186.626216
-500.0,500,187.515568
-500.0,500,188.181664
-500.0,500,189.028373
-500.0,500,189.519703
-500.0,500,190.062155
-500.0,500,190.526348
-500.0,500,190.951556
-500.0,500,191.478888
-500.0,500,191.893762
-500.0,500,192.465492
-500.0,500,192.868496
-500.0,500,193.436689
-500.0,500,194.123872
-500.0,500,194.991484
