# {"t_start": 1553163679.2729766, "env_id": "Taxi-v2"} 
r,l,t
-695,200,0.568015
-459,129,0.608112
-556,163,0.658893
-875,200,0.721136
-740,200,0.783331
-866,200,0.845533
-803,200,0.907835
-776,200,0.969945
-866,200,1.032251
-175,52,1.048503
-704,200,1.110567
-848,200,1.373317
-794,200,1.434855
-677,200,1.496697
-794,200,1.559279
-722,200,1.621185
-839,200,1.683421
-839,200,1.745477
-641,200,1.807472
-956,200,1.869572
-776,200,1.931291
-821,200,2.155793
-301,88,2.182569
-839,200,2.244015
-731,200,2.306179
-776,200,2.368345
-695,200,2.430408
-803,200,2.492578
-731,200,2.554344
-866,200,2.616388
-731,200,2.678422
-785,200,2.741071
-821,200,2.96407
-382,106,2.995932
-830,200,3.057688
-758,200,3.119289
-677,200,3.180941
-758,200,3.242743
-731,200,3.304263
-839,200,3.365811
-731,200,3.427417
-830,200,3.489071
-749,200,3.550687
-722,200,3.773582
-641,200,3.834366
-659,200,3.895974
-785,200,3.957548
-391,142,4.001199
-776,200,4.06247
-731,200,4.123673
-172,58,4.141483
-749,200,4.202864
-722,200,4.264168
-740,200,4.325416
-704,200,4.550262
-578,200,4.61076
-722,200,4.673395
-749,200,4.735134
-358,145,4.779572
-794,200,4.84123
-578,200,4.902875
-623,200,4.963437
-560,200,5.022716
-248,89,5.049211
-686,200,5.108331
-704,200,5.332345
-632,200,5.392739
-596,200,5.454372
-542,200,5.515905
-722,200,5.577255
-623,200,5.638844
-524,200,5.700602
-596,200,5.762129
-578,200,5.823644
-668,200,5.885214
-397,130,5.925168
-470,200,6.148407
-614,200,6.209388
-551,200,6.271165
-587,200,6.332685
-587,200,6.394286
-542,200,6.455836
-623,200,6.517383
-479,200,6.579236
-587,200,6.640979
-515,200,6.702497
-488,200,6.927011
-452,200,6.987827
-452,200,7.049606
-375,171,7.102232
-524,200,7.163731
-452,200,7.225623
-443,200,7.287069
-461,200,7.349137
-416,200,7.411056
-542,200,7.472844
-479,200,7.696664
-407,200,7.757285
-371,200,7.819483
-353,200,7.881486
-362,200,7.94349
-506,200,8.005417
-344,200,8.067362
-416,200,8.129275
-233,146,8.174475
-353,200,8.236345
-434,200,8.298548
-371,200,8.523197
-362,200,8.5856
-308,200,8.647943
-398,200,8.71044
-308,200,8.772561
-416,200,8.83462
-362,200,8.896666
-335,200,8.958738
-371,200,9.020515
-335,200,9.082614
-326,200,9.307293
-353,200,9.369066
-317,200,9.431149
-272,200,9.493243
-299,200,9.555459
-326,200,9.617475
-344,200,9.679481
-281,200,9.741503
-326,200,9.803602
-263,200,9.865709
-299,200,10.089717
-263,200,10.150488
-263,200,10.213099
-308,200,10.275173
-317,200,10.337087
-290,200,10.398951
-245,200,10.460764
-281,200,10.522593
-245,200,10.584248
-281,200,10.646083
-317,200,10.70788
-263,200,10.930931
-281,200,10.992587
-245,200,11.054617
-272,200,11.116525
-272,200,11.17811
-227,200,11.240012
-335,200,11.302402
-272,200,11.364425
-227,200,11.426361
-254,200,11.488273
-272,200,11.711742
-263,200,11.773146
-254,200,11.835037
-218,200,11.89689
-236,200,11.958779
-281,200,12.020736
-218,200,12.082548
-263,200,12.144514
-254,200,12.206222
-263,200,12.268332
-272,200,12.492628
-236,200,12.554154
-218,200,12.616157
-236,200,12.678196
-227,200,12.740012
-245,200,12.802144
-236,200,12.86391
-218,200,12.925803
-209,200,12.987708
-209,200,13.049296
-227,200,13.273876
-209,200,13.33454
-209,200,13.394321
-236,200,13.454176
-218,200,13.513759
-227,200,13.573607
-218,200,13.63533
-218,200,13.697363
-200,200,13.759247
-218,200,13.821223
-209,200,14.04509
-236,200,14.106706
-236,200,14.168488
-218,200,14.230399
-245,200,14.292396
-209,200,14.354345
-218,200,14.416311
-254,200,14.478217
-236,200,14.540092
-227,200,14.602062
-236,200,14.664094
-200,200,14.889153
-227,200,14.950855
-218,200,15.012714
-218,200,15.074806
-209,200,15.136801
-218,200,15.199032
-236,200,15.261138
-236,200,15.323282
-209,200,15.385388
-218,200,15.447371
-236,200,15.671999
-218,200,15.733148
-200,200,15.795188
-236,200,15.856907
-209,200,15.91891
-218,200,15.980658
-218,200,16.040463
-218,200,16.102241
-227,200,16.163847
-209,200,16.22576
-218,200,16.450792
-200,200,16.511852
-200,200,16.573884
-218,200,16.635779
-218,200,16.697737
-200,200,16.759598
-218,200,16.821579
-209,200,16.883208
-227,200,16.945561
-209,200,17.00747
-209,200,17.231977
-200,200,17.293312
-200,200,17.35547
-200,200,17.417637
-218,200,17.479872
-209,200,17.542504
-200,200,17.604815
-200,200,17.667126
-200,200,17.729291
-200,200,17.791518
-200,200,17.853721
-209,200,18.07868
-209,200,18.139997
-200,200,18.202036
-200,200,18.265013
-209,200,18.327305
-218,200,18.389565
-200,200,18.451851
-209,200,18.514268
-209,200,18.576469
-209,200,18.638619
-209,200,18.863708
-200,200,18.925151
-218,200,18.987473
-209,200,19.049561
-236,200,19.111855
-209,200,19.174228
-200,200,19.236355
-200,200,19.298514
-209,200,19.360564
-200,200,19.422818
-200,200,19.647697
-209,200,19.709271
-200,200,19.77144
-200,200,19.833601
-218,200,19.895769
-200,200,19.958267
-209,200,20.020236
-209,200,20.082204
-200,200,20.144269
-200,200,20.206289
-200,200,20.430953
-200,200,20.491743
-200,200,20.553838
-200,200,20.615771
-200,200,20.677967
-200,200,20.740189
-209,200,20.802238
-209,200,20.864396
-200,200,20.926481
-200,200,20.988288
-209,200,21.050369
-200,200,21.274624
-200,200,21.336241
-209,200,21.398288
-200,200,21.460329
-209,200,21.522344
-209,200,21.584832
-200,200,21.646816
-200,200,21.708854
-209,200,21.770869
-209,200,21.83295
-200,200,22.057305
-200,200,22.118214
-209,200,22.180301
-200,200,22.242279
-209,200,22.304325
-200,200,22.36627
-200,200,22.428272
-200,200,22.490182
-218,200,22.552245
-200,200,22.614266
-209,200,22.839346
-200,200,22.900158
-209,200,22.962254
-200,200,23.024097
-200,200,23.086203
-209,200,23.147757
-209,200,23.209724
-200,200,23.271759
-200,200,23.333772
-200,200,23.395732
-200,200,23.620167
-209,200,23.680803
-218,200,23.742903
-200,200,23.805171
-200,200,23.867351
-200,200,23.929176
-200,200,23.991191
-200,200,24.052982
-200,200,24.115006
-209,200,24.176819
-200,200,24.238857
-209,200,24.463162
-200,200,24.525456
-200,200,24.587323
-200,200,24.649262
-200,200,24.711344
-200,200,24.773357
-200,200,24.835282
-200,200,24.897189
-200,200,24.959102
-200,200,25.021002
-200,200,25.246276
-200,200,25.307826
-200,200,25.369673
-200,200,25.431407
-200,200,25.493066
-200,200,25.554801
-200,200,25.616637
-209,200,25.678378
