approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
5.021513e-06,0.0,176.72727272727272,-683.1818181818181,0.0012113451957702637,2419,1,1.7917538,-0.0021363287,2048,0.8466017246246338,2048,38.844406
0.0019162314,0.032348633,191.27,-612.8,-0.011420130729675293,2573,10,1.6402329,-0.036308024,20480,7.983096599578857,20480,6.1440187
0.0005939178,0.005493164,200.0,-256.07,-0.03940939903259277,2581,20,1.419899,-0.012299153,40960,15.935688734054565,40960,0.5912643
0.0012615451,0.0013427734,200.0,-205.22,-0.05521547794342041,2572,30,1.3645107,-0.0063793175,61440,23.91147255897522,61440,0.109047234
0.0013411725,0.0,200.0,-200.63,-0.41176581382751465,2609,40,1.3134508,-0.0008104066,81920,31.841187715530396,81920,0.004325201
0.0010474492,0.0,200.0,-200.45,-0.5946471691131592,2581,50,1.0591016,-0.0015335972,102400,39.80878186225891,102400,0.004704074
8.732572e-05,0.0,200.0,-200.09,-0.30514705181121826,2598,60,0.6795112,-0.00025120465,122880,47.7734637260437,122880,0.0038608583
0.0002005635,0.0,200.0,-200.0,-0.31451618671417236,2570,70,0.5094879,-0.0006702773,143360,55.72533202171326,143360,0.003986323
5.7522586e-05,0.0,200.0,-200.0,-0.6471948623657227,2572,80,0.6285142,-0.0001755759,163840,63.68856239318848,163840,0.0056568477
0.00012281726,0.0,200.0,-200.18,-0.20248842239379883,2566,90,0.45284057,-0.00044004424,184320,71.58609580993652,184320,0.0036785041
0.00011574036,0.0,200.0,-200.09,-0.21731674671173096,2582,100,0.28434554,-0.0005022087,204800,79.50976467132568,204800,0.0038012941
8.3520135e-05,0.0,200.0,-200.0,-0.10159504413604736,2572,110,0.19773844,-0.00034228724,225280,87.43727684020996,225280,0.0033479645
1.2922538e-05,0.0,200.0,-200.0,-0.12718582153320312,2585,120,0.10970653,-3.0305964e-05,245760,95.38723945617676,245760,0.0032692356
1.9291241e-05,0.0,200.0,-200.09,-0.04455733299255371,2575,130,0.09902312,-9.943941e-05,266240,103.35745215415955,266240,0.0035110854
0.0001600193,0.0032958984,200.0,-200.0,-0.10691177845001221,2569,140,0.12392053,-0.0016658204,286720,111.29895448684692,286720,0.0034394995
3.444206e-05,0.0,200.0,-200.0,-0.09640824794769287,2586,150,0.103359684,-0.00017004192,307200,119.23728322982788,307200,0.0033412133
5.0500003e-06,0.0,200.0,-200.0,-0.042002081871032715,2603,160,0.072510816,-2.4974259e-05,327680,127.16315031051636,327680,0.003182306
5.9807344e-06,0.0,200.0,-200.0,-0.03241074085235596,2595,170,0.06728898,-3.476822e-05,348160,135.12800645828247,348160,0.0031674611
5.9431422e-06,0.0,200.0,-200.0,-0.1281428337097168,2593,180,0.0787371,-6.561677e-05,368640,143.09875321388245,368640,0.0037151545
8.782631e-06,0.0,200.0,-200.0,-0.06631624698638916,2564,190,0.068399884,-4.04295e-05,389120,151.07606172561646,389120,0.0032763083
6.9046495e-05,0.0015869141,200.0,-200.0,-0.21052849292755127,2561,200,0.058956943,-0.0007187704,409600,159.02433037757874,409600,0.0038907097
5.7719703e-06,0.0,200.0,-200.0,-0.017070651054382324,2603,210,0.045756012,-2.6655616e-05,430080,166.95556497573853,430080,0.0031402926
8.758601e-06,0.0,200.0,-200.0,-0.07610714435577393,2597,220,0.04517792,-3.6938378e-05,450560,174.91825079917908,450560,0.0032458806
1.921424e-06,0.0,200.0,-200.0,-0.017864465713500977,2568,230,0.03182663,-7.260547e-05,471040,182.88967394828796,471040,0.0034610922
9.562872e-07,0.0,200.0,-200.0,-0.11652910709381104,2570,240,0.025426837,2.4862646e-05,491520,190.87663173675537,491520,0.0032204285
1.298394e-06,0.0,200.0,-200.0,-0.04367518424987793,2613,250,0.02959069,2.3072935e-06,512000,198.80174040794373,512000,0.003214863
6.909183e-07,0.0,200.0,-200.0,-0.014497876167297363,2574,260,0.019401137,-3.919151e-06,532480,206.75353002548218,532480,0.0031354048
1.1735608e-07,0.0,200.0,-200.0,-0.034287095069885254,2573,270,0.019786526,7.168448e-06,552960,214.70120215415955,552960,0.0031420726
4.3122466e-07,0.0,200.0,-200.0,-0.029995441436767578,2584,280,0.027380347,4.7674694e-06,573440,222.66350483894348,573440,0.003479347
2.4128203e-05,0.00048828125,200.0,-200.0,-0.13305795192718506,2563,290,0.030691776,-0.0007123373,593920,230.61005520820618,593920,0.0036223049
6.8236614e-07,0.0,200.0,-200.0,-0.15998625755310059,2575,300,0.023904525,3.357457e-05,614400,238.5738663673401,614400,0.0032937208
1.5715918e-06,0.0,200.0,-200.0,-0.02812349796295166,2564,310,0.020255113,-4.7817884e-06,634880,246.51311564445496,634880,0.0031477998
6.5207905e-07,0.0,200.0,-200.0,-0.013580918312072754,2565,320,0.016643818,1.3617682e-06,655360,254.4823453426361,655360,0.0031503928
1.4684106e-07,0.0,200.0,-200.0,-0.0293656587600708,2562,330,0.013106965,1.558772e-06,675840,262.4277322292328,675840,0.0034765117
1.8762861e-06,0.0,200.0,-200.0,-0.023411989212036133,2578,340,0.014748626,-2.5751186e-05,696320,270.37351179122925,696320,0.0031480254
2.1027058e-06,0.0,200.0,-200.0,-0.06718802452087402,2583,350,0.010688485,-6.1721075e-06,716800,278.3151853084564,716800,0.0031833232
1.4022845e-07,0.0,200.0,-200.0,-0.0609663724899292,2588,360,0.008762617,4.626243e-06,737280,286.2492697238922,737280,0.0031932564
1.749552e-07,0.0,200.0,-200.0,-0.005246281623840332,2599,370,0.0078999875,-7.110648e-07,757760,294.21112871170044,757760,0.0031201192
1.241666e-07,0.0,200.0,-200.0,-0.007722258567810059,2581,380,0.009269906,4.8574293e-08,778240,302.16461753845215,778240,0.0034432753
1.026209e-10,0.0,200.0,-200.0,-0.010832905769348145,2604,390,0.007162214,1.2238743e-06,798720,310.0996062755585,798720,0.0031216114
1.3934973e-06,0.0,200.0,-200.0,-0.03496086597442627,2596,400,0.0061443765,-4.8516085e-06,819200,318.04682970046997,819200,0.0031584161
3.7870927e-07,0.0,200.0,-200.0,-0.005180835723876953,2580,410,0.004471685,-1.949651e-06,839680,325.98900055885315,839680,0.00311795
6.383294e-11,0.0,200.0,-200.0,-0.02108168601989746,2563,420,0.0042776875,1.4368125e-06,860160,333.97571897506714,860160,0.0031385485
