# {"t_start": 1553041069.542674, "env_id": "CartPole-v1"} 
r,l,t
14.0,14,29.515883
16.0,16,29.561591
12.0,12,29.595851
25.0,25,29.666716
39.0,39,29.780716
29.0,29,29.858888
12.0,12,29.89152
11.0,11,29.921939
10.0,10,29.94843
16.0,16,30.00703
10.0,10,30.038877
18.0,18,30.092536
38.0,38,30.203112
17.0,17,30.251929
15.0,15,30.29462
27.0,27,30.369694
14.0,14,30.408707
21.0,21,30.467601
25.0,25,30.537691
29.0,29,30.61933
26.0,26,30.693288
17.0,17,30.74041
23.0,23,30.807314
32.0,32,30.898257
24.0,24,30.966322
44.0,44,31.088035
30.0,30,31.171126
28.0,28,31.247894
17.0,17,31.294267
19.0,19,31.346431
29.0,29,31.426353
17.0,17,31.471222
15.0,15,31.51092
17.0,17,31.556723
23.0,23,31.620988
17.0,17,31.669348
11.0,11,31.699595
34.0,34,31.794308
14.0,14,31.833095
14.0,14,31.876904
13.0,13,31.914392
13.0,13,31.950039
16.0,16,31.994016
15.0,15,32.034357
18.0,18,32.083671
15.0,15,32.125371
30.0,30,32.205675
13.0,13,32.242034
13.0,13,32.278023
13.0,13,32.314123
21.0,21,32.370125
13.0,13,32.404084
34.0,34,32.510552
11.0,11,32.541076
19.0,19,32.594135
17.0,17,32.641396
25.0,25,32.710784
15.0,15,32.752252
10.0,10,32.77896
14.0,14,32.817612
21.0,21,32.876836
35.0,35,32.973732
16.0,16,33.017747
15.0,15,33.058403
16.0,16,33.101823
14.0,14,33.140366
14.0,14,33.178764
15.0,15,33.219599
10.0,10,33.246072
18.0,18,33.29601
19.0,19,33.345845
14.0,14,33.384269
26.0,26,33.452772
18.0,18,33.501316
14.0,14,33.539424
20.0,20,33.594697
34.0,34,33.688484
27.0,27,33.764161
18.0,18,33.814563
15.0,15,33.856956
14.0,14,33.896234
12.0,12,33.93003
12.0,12,33.963606
17.0,17,34.008997
26.0,26,34.084218
13.0,13,34.121844
27.0,27,34.194925
14.0,14,34.232672
18.0,18,34.278888
10.0,10,34.306886
29.0,29,34.38363
19.0,19,34.436112
25.0,25,34.504504
21.0,21,34.562458
25.0,25,34.63202
9.0,9,34.656489
15.0,15,34.697833
10.0,10,34.72543
17.0,17,34.772299
14.0,14,34.810885
29.0,29,34.893296
19.0,19,34.946939
67.0,67,35.135283
21.0,21,35.190748
28.0,28,35.263977
14.0,14,35.302168
13.0,13,35.33753
27.0,27,35.412074
26.0,26,35.482059
19.0,19,35.533374
59.0,59,35.694816
19.0,19,35.749125
