# {"t_start": 1553173116.7813525, "env_id": "Taxi-v2"} 
r,l,t
-713,200,0.557521
-695,200,0.618669
-803,200,0.679544
-776,200,0.740619
-875,200,0.801763
-866,200,0.863475
-758,200,0.924438
-740,200,0.984531
-713,200,1.042871
-857,200,1.10376
-398,200,1.361938
-200,200,1.422622
-200,200,1.481299
-200,200,1.540719
-200,200,1.601145
-200,200,1.660914
-200,200,1.719251
-200,200,1.778725
-200,200,1.837593
-200,200,1.896434
-200,200,2.119043
-200,200,2.179425
-200,200,2.240812
-200,200,2.302063
-200,200,2.363162
-200,200,2.424387
-200,200,2.485682
-200,200,2.547122
-200,200,2.608042
-200,200,2.668112
-200,200,2.889749
-200,200,2.949723
-200,200,3.011072
-200,200,3.072056
-200,200,3.131051
-200,200,3.192203
-200,200,3.254691
-200,200,3.315483
-200,200,3.377105
-200,200,3.43818
-200,200,3.660597
-200,200,3.720155
-200,200,3.780838
-200,200,3.841821
-200,200,3.901098
-200,200,3.960684
-200,200,4.0204
-200,200,4.081023
-200,200,4.141902
-200,200,4.202469
-200,200,4.263149
-200,200,4.486068
-200,200,4.54646
-200,200,4.604978
-200,200,4.664299
-200,200,4.725043
-200,200,4.785957
-200,200,4.845901
-200,200,4.906774
-200,200,4.967547
-200,200,5.028054
-200,200,5.25103
-200,200,5.310702
-200,200,5.370782
-200,200,5.429318
-200,200,5.48798
-200,200,5.547489
-200,200,5.608682
-200,200,5.669583
-200,200,5.730518
-200,200,5.79187
-200,200,6.014063
-200,200,6.073689
-200,200,6.131964
-200,200,6.18999
-200,200,6.248636
-200,200,6.307059
-200,200,6.365731
-200,200,6.426028
-200,200,6.48652
-200,200,6.546934
-200,200,6.768794
-200,200,6.829631
-200,200,6.890169
-200,200,6.950901
-200,200,7.011581
-200,200,7.072253
-200,200,7.132877
-200,200,7.193522
-200,200,7.254306
-200,200,7.314818
-200,200,7.375685
-200,200,7.600046
-200,200,7.659437
-200,200,7.717711
-200,200,7.777029
-200,200,7.837711
-200,200,7.898301
-200,200,7.959264
-200,200,8.01973
-200,200,8.079655
-200,200,8.140151
-200,200,8.3616
-200,200,8.420789
-200,200,8.480869
-200,200,8.539805
-200,200,8.60142
-200,200,8.663151
-200,200,8.724222
-200,200,8.785083
-200,200,8.845948
-200,200,8.907196
-200,200,9.130002
-200,200,9.190264
-200,200,9.251992
-200,200,9.313082
-200,200,9.373993
-200,200,9.435187
-200,200,9.496281
-200,200,9.557026
-200,200,9.615958
-200,200,9.676654
-200,200,9.898794
-200,200,9.95757
-200,200,10.01696
-200,200,10.077834
-200,200,10.138944
-200,200,10.199823
-200,200,10.260463
-200,200,10.321262
-200,200,10.381802
-200,200,10.442448
-200,200,10.501034
-200,200,10.721968
-200,200,10.781882
-200,200,10.840664
-200,200,10.899312
-200,200,10.957871
-200,200,11.018653
-200,200,11.080234
-200,200,11.141145
-200,200,11.202398
-200,200,11.263217
-200,200,11.485233
-200,200,11.545362
-200,200,11.606825
-200,200,11.66779
-200,200,11.728857
-200,200,11.790142
-200,200,11.851189
-200,200,11.910175
-200,200,11.969195
-200,200,12.030351
-200,200,12.254385
-200,200,12.313892
-200,200,12.374902
-200,200,12.435653
-200,200,12.496128
-200,200,12.556522
-200,200,12.616936
-200,200,12.678046
-200,200,12.738739
-200,200,12.799541
-200,200,13.023585
-200,200,13.08364
-200,200,13.144496
-200,200,13.205055
-200,200,13.265584
-200,200,13.326532
-200,200,13.387012
-200,200,13.447558
-200,200,13.507601
-200,200,13.568459
-200,200,13.629138
-200,200,13.850721
-200,200,13.910949
