approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
16379.734,0.88342285,200.0,-779.6,-0.00016772747039794922,2467,1,0.35771266,0.37669304,2048,0.8299503326416016,2048,2471.69
0.0,0.0,200.0,-249.86,0.0,2637,10,6.1784684e-14,2.424349e-08,20480,7.838482856750488,20480,161.76324
0.0,0.0,200.0,-200.0,0.0,2620,20,6.178343e-14,-1.5686965e-08,40960,15.654286861419678,40960,158.52118
0.0,0.0,200.0,-200.0,0.0,2618,30,6.178343e-14,-1.1496013e-08,61440,23.474560499191284,61440,155.71497
0.0,0.0,200.0,-200.0,0.0,2662,40,6.178343e-14,-1.717126e-09,81920,31.30521249771118,81920,153.86447
0.0,0.0,200.0,-200.0,0.0,2647,50,6.178343e-14,-4.5110937e-09,102400,39.10447120666504,102400,153.59879
0.0,0.0,200.0,-200.0,0.0,2600,60,6.178343e-14,9.313226e-10,122880,46.92531943321228,122880,151.87599
0.0,0.0,200.0,-200.0,0.0,2618,70,6.178343e-14,1.2223609e-09,143360,54.743521213531494,143360,152.16705
0.0,0.0,200.0,-200.0,0.0,2614,80,6.178343e-14,3.3265678e-08,163840,62.560484647750854,163840,151.59933
0.0,0.0,200.0,-200.0,0.0,2639,90,6.178343e-14,1.3224053e-08,184320,70.37712693214417,184320,151.6524
0.0,0.0,200.0,-200.0,0.0,2632,100,6.178343e-14,2.5291229e-08,204800,78.18930840492249,204800,151.52371
0.0,0.0,200.0,-200.0,5.960464477539063e-08,2626,110,6.178343e-14,-3.2247044e-08,225280,86.02150011062622,225280,151.4294
0.0,0.0,200.0,-200.0,0.0,2618,120,6.178343e-14,-2.3501343e-08,245760,93.8777015209198,245760,151.26167
0.0,0.0,200.0,-200.0,0.0,2624,130,6.178343e-14,3.7194695e-08,266240,101.70448231697083,266240,152.29509
0.0,0.0,200.0,-200.0,0.0,2615,140,6.178343e-14,3.958121e-09,286720,109.52013039588928,286720,151.85768
0.0,0.0,200.0,-200.0,0.0,2609,150,6.178343e-14,2.5189365e-08,307200,117.33995008468628,307200,152.53403
0.0,0.0,200.0,-200.0,0.0,2607,160,6.178343e-14,2.8026989e-08,327680,125.20042204856873,327680,151.23302
0.0,0.0,200.0,-200.0,0.0,2614,170,6.178343e-14,-2.9394869e-09,348160,133.01966953277588,348160,151.14638
0.0,0.0,200.0,-200.0,0.0,2599,180,6.178343e-14,-5.3929398e-08,368640,140.86352229118347,368640,152.48723
0.0,0.0,200.0,-200.0,0.0,2601,190,6.178343e-14,-2.7415808e-08,389120,148.69348406791687,389120,150.20534
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2614,200,6.178343e-14,-9.807991e-09,409600,156.5083487033844,409600,152.32617
0.0,0.0,200.0,-200.0,0.0,2598,210,6.178343e-14,-6.7520887e-09,430080,164.3461241722107,430080,151.30153
0.0,0.0,200.0,-200.0,5.960464477539063e-08,2599,220,6.178343e-14,3.686e-08,450560,172.16636753082275,450560,150.36171
0.0,0.0,200.0,-200.0,0.0,2633,230,6.178343e-14,2.1798769e-08,471040,179.99982047080994,471040,151.53456
0.0,0.0,200.0,-200.0,0.0,2618,240,6.178343e-14,-3.2006938e-08,491520,187.82767629623413,491520,151.30113
0.0,0.0,200.0,-200.0,0.0,2661,250,6.178343e-14,1.2514647e-08,512000,195.64127469062805,512000,151.25807
0.0,0.0,200.0,-200.0,0.0,2640,260,6.178343e-14,-4.3655746e-10,532480,203.45635557174683,532480,150.5122
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2605,270,6.178343e-14,-2.8972863e-08,552960,211.2916178703308,552960,149.88362
0.0,0.0,200.0,-200.0,0.0,2612,280,6.178343e-14,5.84987e-09,573440,219.122314453125,573440,152.7317
0.0,0.0,200.0,-200.0,0.0,2618,290,6.178343e-14,-2.3283064e-10,593920,226.96950340270996,593920,150.4146
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2598,300,6.178343e-14,-3.2159733e-08,614400,234.79405736923218,614400,150.4603
0.0,0.0,200.0,-200.0,5.960464477539063e-08,2626,310,6.178343e-14,6.4610504e-09,634880,242.61665153503418,634880,151.53741
0.0,0.0,200.0,-200.0,0.0,2615,320,6.178343e-14,1.0768417e-09,655360,250.44651746749878,655360,151.24223
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2609,330,6.178343e-14,-1.5206751e-08,675840,258.2739951610565,675840,152.02583
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2607,340,6.178343e-14,9.371433e-09,696320,266.0962221622467,696320,151.24762
0.0,0.0,200.0,-200.0,0.0,2634,350,6.178343e-14,8.1490725e-09,716800,273.92552518844604,716800,150.58263
0.0,0.0,200.0,-200.0,0.0,2619,360,6.178343e-14,1.2980308e-08,737280,281.73098611831665,737280,150.63892
0.0,0.0,200.0,-200.0,0.0,2627,370,6.178343e-14,-2.3574103e-08,757760,289.5341191291809,757760,150.55719
0.0,0.0,200.0,-200.0,0.0,2623,380,6.178343e-14,2.2118911e-09,778240,297.3334424495697,778240,151.22888
0.0,0.0,200.0,-200.0,0.0,2623,390,6.178343e-14,1.4551915e-10,798720,305.179456949234,798720,150.3185
0.0,0.0,200.0,-200.0,0.0,2613,400,6.178343e-14,-1.2136297e-08,819200,313.01533937454224,819200,150.68643
0.0,0.0,200.0,-200.0,5.960464477539063e-08,2632,410,6.178343e-14,1.3707904e-08,839680,320.84220480918884,839680,150.4811
0.0,0.0,200.0,-200.0,0.0,2613,420,6.178343e-14,-2.0547304e-08,860160,328.66392755508423,860160,151.31033
0.0,0.0,200.0,-200.0,0.0,2614,430,6.178343e-14,1.9426807e-08,880640,336.4731402397156,880640,151.6832
0.0,0.0,200.0,-200.0,0.0,2620,440,6.178343e-14,2.6047928e-08,901120,344.29669404029846,901120,150.94771
0.0,0.0,200.0,-200.0,0.0,2605,450,6.178343e-14,3.5914127e-08,921600,352.1436493396759,921600,150.9964
0.0,0.0,200.0,-200.0,5.960464477539063e-08,2608,460,6.178343e-14,9.26957e-09,942080,359.99674797058105,942080,151.09605
0.0,0.0,200.0,-200.0,0.0,2639,470,6.178343e-14,3.9071892e-09,962560,367.81547260284424,962560,150.11574
0.0,0.0,200.0,-200.0,0.0,2635,480,6.178343e-14,-3.754394e-09,983040,375.6198914051056,983040,152.3563
