EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
200.0,-200.0,5,97,12.381649494171143,19400,0.0,1.0938494,0.00033420324325561523,0.00095446943,0.001916999,0.001916999
200.0,-200.0,5,102,12.972649335861206,20400,0.0,1.0942835,0.00013530254364013672,0.00083177106,0.001191041,0.001191041
200.0,-200.0,5,107,13.592473030090332,21400,0.0,1.089725,0.00046640634536743164,0.00079232315,0.002455012,0.002455012
200.0,-200.0,5,112,14.19477128982544,22400,0.0,1.0930562,0.00013822317123413086,0.0009789129,0.002271064,0.002271064
200.0,-200.0,5,117,14.786078453063965,23400,0.0,1.0900255,-0.00020778179168701172,0.0006222072,0.0010208427,0.0010208427
200.0,-200.0,5,122,15.39182996749878,24400,0.0,1.0932571,-0.00012862682342529297,0.0010183053,0.002706835,0.002706835
200.0,-200.0,6,128,15.988625049591064,25600,0.0,1.0926826,2.86102294921875e-06,0.0009817206,0.0018124734,0.0018124734
200.0,-200.0,5,133,16.603137016296387,26600,0.0,1.0953876,-5.459785461425781e-05,0.0010857685,0.00280421,0.00280421
200.0,-200.0,5,138,17.204376220703125,27600,0.0,1.0951519,-6.461143493652344e-05,0.00070495706,0.0029828185,0.0029828185
200.0,-200.0,5,143,17.821770668029785,28600,0.0,1.09431,0.0003656148910522461,0.00086394086,0.003149408,0.003149408
200.0,-200.0,5,148,18.422070503234863,29600,0.0,1.0895607,-8.165836334228516e-05,0.00078092574,0.0012523998,0.0012523998
200.0,-200.0,5,153,19.035707473754883,30600,0.0,1.092085,0.00011551380157470703,0.0010042323,0.0016023088,0.0016023088
200.0,-200.0,5,158,19.631040811538696,31600,0.0,1.0920806,-1.3828277587890625e-05,0.00089282775,0.0012555858,0.0012555858
200.0,-200.0,5,163,20.243366956710815,32600,0.0,1.0958155,-6.222724914550781e-05,0.00090538163,0.0016032804,0.0016032804
200.0,-200.0,5,168,20.853418111801147,33600,0.0,1.0945351,9.649991989135742e-05,0.0007628808,0.0013969934,0.0013969934
200.0,-200.0,6,174,21.449491262435913,34800,0.0,1.0958018,-0.00019872188568115234,0.0009671723,0.0012992665,0.0012992665
200.0,-200.0,5,179,22.056723594665527,35800,0.0,1.0944175,-0.00013327598571777344,0.0006905173,0.0015764507,0.0015764507
200.0,-200.0,5,184,22.67349076271057,36800,0.0,1.0914719,0.00010508298873901367,0.000731719,0.0028227014,0.0028227014
