# {"t_start": 1553163292.6892967, "env_id": "Taxi-v2"} 
r,l,t
-830,200,0.564794
-632,200,0.626106
-596,200,0.687149
-857,200,0.748548
-830,200,0.809773
-812,200,0.87097
-857,200,0.931982
-704,200,0.993154
-567,165,1.043574
-785,200,1.104792
-812,200,1.366226
-785,200,1.426114
-650,200,1.487088
-794,200,1.547872
-794,200,1.608583
-866,200,1.669335
-686,200,1.729759
-767,200,1.79073
-857,200,1.851666
-767,200,1.912361
-884,200,2.134678
-830,200,2.194667
-794,200,2.256124
-911,200,2.317442
-839,200,2.378571
-857,200,2.439719
-695,200,2.5005
-821,200,2.56151
-686,200,2.622063
-785,200,2.68334
-767,200,2.906326
-785,200,2.965989
-704,200,3.026845
-659,200,3.088097
-821,200,3.149168
-785,200,3.208887
-857,200,3.268314
-749,200,3.328498
-346,124,3.366405
-767,200,3.427284
-857,200,3.488221
-677,200,3.710876
-677,200,3.770696
-740,200,3.831752
-767,200,3.892705
-740,200,3.9535
-641,200,4.014396
-740,200,4.074906
-758,200,4.135225
-641,200,4.19564
-767,200,4.256607
-623,200,4.480265
-740,200,4.539522
-623,200,4.598787
-821,200,4.659299
-749,200,4.720658
-722,200,4.782303
-632,200,4.84383
-803,200,4.9051
-641,200,4.966498
-587,200,5.028102
-623,200,5.251026
-614,200,5.312481
-686,200,5.373586
-551,200,5.435036
-569,200,5.496515
-632,200,5.557902
-508,178,5.612324
-740,200,5.67338
-686,200,5.734184
-623,200,5.795145
-668,200,5.856287
-605,200,6.079211
-551,200,6.139438
-578,200,6.200645
-569,200,6.2616
-533,200,6.322678
-506,200,6.383743
-578,200,6.444672
-281,104,6.47639
-533,200,6.537099
-434,200,6.598185
-569,200,6.658975
-416,200,6.882161
-407,200,6.943415
-524,200,7.004973
-470,200,7.066461
-479,200,7.128597
-206,119,7.165009
-506,200,7.226732
-515,200,7.288298
-497,200,7.350156
-380,200,7.412234
-434,200,7.636626
-416,200,7.696522
-497,200,7.757738
-371,200,7.818998
-425,200,7.880104
-479,200,7.941777
-398,200,8.00323
-416,200,8.064763
-407,200,8.122737
-371,200,8.184366
-371,200,8.40889
-281,200,8.469084
-389,200,8.530226
-344,200,8.5919
-398,200,8.652638
-362,200,8.712831
-371,200,8.774489
-389,200,8.835715
-371,200,8.897167
-353,200,8.958573
-362,200,9.020991
-326,200,9.247518
-335,200,9.308405
-290,200,9.370148
-326,200,9.433101
-308,200,9.493459
-344,200,9.55415
-362,200,9.613888
-299,200,9.67505
-299,200,9.736238
-308,200,9.797383
-281,200,10.023495
-281,200,10.083602
-308,200,10.143715
-299,200,10.203381
-254,200,10.262987
-317,200,10.324275
-308,200,10.385823
-272,200,10.446748
-299,200,10.508245
-317,200,10.569778
-272,200,10.794516
-245,200,10.855293
-236,200,10.916711
-317,200,10.977889
-254,200,11.039115
-245,200,11.100434
-281,200,11.161832
-272,200,11.223411
-236,200,11.284804
-236,200,11.346191
-317,200,11.570048
-254,200,11.630278
-236,200,11.691498
-209,200,11.753165
-254,200,11.815401
-236,200,11.878286
-254,200,11.937946
-245,200,11.996798
-236,200,12.055591
-281,200,12.116097
-245,200,12.177136
-263,200,12.40168
-227,200,12.462929
-227,200,12.524503
-254,200,12.585667
-236,200,12.646575
-236,200,12.705772
-227,200,12.76556
-227,200,12.825645
-263,200,12.885618
-245,200,12.946911
-236,200,13.170502
-245,200,13.230625
-227,200,13.29184
-227,200,13.352933
-209,200,13.414104
-227,200,13.475329
-227,200,13.535972
-254,200,13.595346
-227,200,13.655068
-245,200,13.715948
-209,200,13.938775
-209,200,13.998276
-227,200,14.059337
-218,200,14.120259
-200,200,14.180031
-236,200,14.240542
-218,200,14.301842
-218,200,14.362661
-227,200,14.423965
-227,200,14.485282
-218,200,14.708751
-227,200,14.769609
-227,200,14.832112
-218,200,14.893538
-218,200,14.954683
-218,200,15.016255
-200,200,15.077707
-209,200,15.138983
-227,200,15.200214
-209,200,15.261626
-218,200,15.322839
-236,200,15.545309
-236,200,15.606139
-200,200,15.667359
-209,200,15.728328
-200,200,15.789348
-209,200,15.850678
-200,200,15.911901
-227,200,15.973178
-200,200,16.034152
-227,200,16.094842
-227,200,16.318613
-209,200,16.379192
-200,200,16.440146
-200,200,16.501409
-209,200,16.562771
-227,200,16.623665
-218,200,16.684669
-209,200,16.745478
-200,200,16.807037
-209,200,16.86849
-200,200,17.091395
-200,200,17.152047
-209,200,17.213525
-209,200,17.275983
-218,200,17.337985
-209,200,17.399199
-200,200,17.460745
-218,200,17.522124
-200,200,17.583549
-200,200,17.64511
-200,200,17.868856
-209,200,17.929353
-218,200,17.990973
-209,200,18.052602
-209,200,18.11416
-200,200,18.175664
-209,200,18.23724
-200,200,18.299103
-209,200,18.360493
-218,200,18.422119
-200,200,18.483581
-200,200,18.705866
-209,200,18.767093
-200,200,18.828612
-209,200,18.890201
-209,200,18.951928
-209,200,19.013203
-209,200,19.074627
-209,200,19.136139
-218,200,19.197591
-200,200,19.258922
-200,200,19.483481
-200,200,19.544174
-200,200,19.605864
-200,200,19.667047
-200,200,19.728403
-200,200,19.789855
-209,200,19.851229
-200,200,19.912582
-209,200,19.973907
-200,200,20.035151
-200,200,20.258541
-209,200,20.318781
-200,200,20.380228
-200,200,20.441767
-200,200,20.502981
-200,200,20.564192
-200,200,20.62542
-209,200,20.686796
-209,200,20.747908
-200,200,20.809389
-209,200,21.033187
-218,200,21.093246
-200,200,21.154584
-200,200,21.216098
-200,200,21.277684
-209,200,21.338981
-200,200,21.40049
-200,200,21.462008
-200,200,21.522804
-209,200,21.581716
-209,200,21.640772
-209,200,21.863453
-209,200,21.924213
-200,200,21.98514
-200,200,22.045849
-200,200,22.106681
-200,200,22.167865
-200,200,22.228747
-200,200,22.289631
-209,200,22.34834
-200,200,22.40723
-200,200,22.631739
-200,200,22.691833
-200,200,22.752888
-209,200,22.813889
-200,200,22.874651
-200,200,22.935797
-200,200,22.99666
-200,200,23.057566
-200,200,23.118469
-200,200,23.179845
-200,200,23.40202
-200,200,23.461848
-209,200,23.522704
-200,200,23.583865
-200,200,23.644793
-200,200,23.706023
-200,200,23.766886
-200,200,23.828049
-200,200,23.889059
-200,200,23.950084
-200,200,24.174068
-200,200,24.233632
-200,200,24.295382
-200,200,24.356429
-200,200,24.417516
-200,200,24.47851
-200,200,24.539154
-200,200,24.60019
-200,200,24.660709
-200,200,24.721861
-200,200,24.94413
-200,200,25.004288
-200,200,25.065082
-200,200,25.126027
-209,200,25.186763
-209,200,25.247584
-200,200,25.308691
-200,200,25.369331
-200,200,25.430439
-200,200,25.491201
-200,200,25.551913
-200,200,25.774031
-200,200,25.834494
-200,200,25.89562
-200,200,25.956824
-200,200,26.017919
-200,200,26.078971
-200,200,26.14028
-200,200,26.201397
-209,200,26.262767
-209,200,26.323606
-200,200,26.546401
-209,200,26.606634
-200,200,26.667858
-200,200,26.729096
-200,200,26.790185
-200,200,26.851991
-200,200,26.913056
-209,200,26.974016
-200,200,27.034631
-200,200,27.095636
-200,200,27.318866
-200,200,27.379163
-200,200,27.440555
-200,200,27.502178
-200,200,27.56362
-200,200,27.624965
-200,200,27.686125
-200,200,27.747607
-200,200,27.808641
-200,200,27.869858
-200,200,28.09326
-200,200,28.153008
-200,200,28.214084
-200,200,28.275286
-200,200,28.336876
-200,200,28.397967
-200,200,28.458933
-200,200,28.519505
-200,200,28.580493
-200,200,28.641356
-200,200,28.70206
-200,200,28.924432
-200,200,28.984922
-200,200,29.045647
-200,200,29.106674
-200,200,29.168206
-200,200,29.229206
-200,200,29.290484
-200,200,29.351935
-200,200,29.412923
-209,200,29.473736
-200,200,29.6967
-200,200,29.756665
-200,200,29.817474
-200,200,29.878413
-200,200,29.939345
-200,200,30.0
-200,200,30.060792
-200,200,30.12137
-200,200,30.182086
-200,200,30.24331
-200,200,30.467811
-200,200,30.527226
-200,200,30.58676
-200,200,30.646041
-200,200,30.704866
-209,200,30.766199
-209,200,30.827594
-200,200,30.888934
-200,200,30.950181
-200,200,31.011122
-200,200,31.233886
-200,200,31.294055
-200,200,31.355509
-200,200,31.416821
-200,200,31.47805
-200,200,31.539519
-200,200,31.600387
-200,200,31.662031
-200,200,31.723311
-200,200,31.784561
-200,200,31.845764
-200,200,32.068825
-209,200,32.129617
-200,200,32.190992
-200,200,32.252133
-200,200,32.313554
-200,200,32.375075
-200,200,32.43625
-200,200,32.497558
-200,200,32.55906
-200,200,32.620209
-200,200,32.844002
-200,200,32.903109
-200,200,32.963937
-200,200,33.025393
-200,200,33.0868
-200,200,33.148336
-200,200,33.209835
-200,200,33.271412
-200,200,33.332791
-200,200,33.394394
-200,200,33.618277
-200,200,33.678452
-200,200,33.739946
-209,200,33.801503
-200,200,33.862932
-200,200,33.924469
-200,200,33.98586
-200,200,34.047357
-200,200,34.109283
-200,200,34.171028
-200,200,34.394241
-200,200,34.454911
-200,200,34.516656
-200,200,34.578396
-200,200,34.640053
-200,200,34.701778
-200,200,34.763421
-200,200,34.825279
-200,200,34.885236
-200,200,34.94551
-200,200,35.007146
-200,200,35.232046
-200,200,35.29387
-200,200,35.354114
-200,200,35.413093
-200,200,35.473233
-200,200,35.534056
-200,200,35.595293
-200,200,35.656335
-200,200,35.717354
-200,200,35.778581
-200,200,36.00067
-200,200,36.061051
-200,200,36.122344
-200,200,36.183486
-200,200,36.244377
-200,200,36.305491
-200,200,36.366478
-200,200,36.427501
-200,200,36.48842
-200,200,36.549208
-200,200,36.772831
-200,200,36.832843
-200,200,36.894077
-200,200,36.955155
-200,200,37.016288
-200,200,37.077395
-200,200,37.138511
-200,200,37.199483
-200,200,37.260679
-200,200,37.321598
-200,200,37.54517
-200,200,37.604875
-200,200,37.665973
-200,200,37.726792
-200,200,37.78772
-200,200,37.848708
-200,200,37.909639
-200,200,37.970521
-200,200,38.031455
-200,200,38.092273
-200,200,38.15299
-200,200,38.374912
-200,200,38.435647
-200,200,38.496492
-200,200,38.557422
-200,200,38.618318
-200,200,38.679489
-200,200,38.740747
-200,200,38.801792
-200,200,38.862761
-200,200,38.923684
-200,200,39.146119
-200,200,39.206317
-200,200,39.267535
-200,200,39.328522
-200,200,39.389435
-200,200,39.450429
-200,200,39.511351
-200,200,39.572341
-200,200,39.633198
-200,200,39.694155
-200,200,39.917271
-200,200,39.976969
-200,200,40.03765
-200,200,40.098517
-200,200,40.159192
-200,200,40.220158
-200,200,40.28122
-200,200,40.342029
-200,200,40.402666
-200,200,40.463401
-200,200,40.685471
-200,200,40.746047
-200,200,40.806988
-200,200,40.868005
-200,200,40.929038
-200,200,40.990155
-200,200,41.051088
-200,200,41.111993
-200,200,41.173077
-200,200,41.234025
-200,200,41.295046
-200,200,41.517026
-200,200,41.577793
-200,200,41.639144
-200,200,41.700155
-200,200,41.761044
-200,200,41.821988
-200,200,41.882873
