approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
5.014935e-06,0.0,196.5,-747.0,-0.0019146203994750977,2448,1,1.7917539,-0.002421339,2048,0.8362922668457031,2048,21.59277
0.0020431255,0.032470703,196.9,-647.29,-0.013945817947387695,2602,10,1.6427208,-0.042448483,20480,7.911380290985107,20480,4.667038
0.00035327525,0.00390625,200.0,-258.95,-0.03528130054473877,2602,20,1.4226143,-0.011569927,40960,15.784473896026611,40960,0.31963408
0.0002815517,0.00024414062,200.0,-204.32,-0.11158061027526855,2604,30,1.3677074,-0.0013232068,61440,23.664314031600952,61440,0.023409238
0.00013902008,0.0,200.0,-200.81,-3.910754680633545,2596,40,1.358207,5.4283475e-05,81920,31.522762298583984,81920,0.001532175
0.0011287767,0.0,200.0,-200.09,-3.0078072547912598,2608,50,1.3747075,-0.001170289,102400,39.3955557346344,102400,0.0010956087
0.00055875385,0.0,200.0,-200.09,-2.179295063018799,2591,60,1.0383537,-0.000818249,122880,47.2578022480011,122880,0.00093660946
0.0008084782,0.0,200.0,-200.18,-1.405287265777588,2606,70,1.1367862,-0.0010299572,143360,55.1062798500061,143360,0.00074858166
0.00029400302,0.0,200.0,-200.18,-3.602412700653076,2609,80,1.2534676,-0.0002272919,163840,62.96283411979675,163840,0.0015741249
6.193482e-05,0.00036621094,200.0,-200.18,-0.3399559259414673,2591,90,1.2757049,-0.0014074473,184320,70.85401058197021,184320,0.027886828
0.0001585458,0.0,200.0,-200.09,-2.761892080307007,2604,100,1.194221,-0.00052070094,204800,78.74179553985596,204800,0.000992711
0.00018643538,0.0,200.0,-200.27,-2.317723512649536,2601,110,1.1491724,-0.00051328936,225280,86.59378147125244,225280,0.0010464523
0.00011453415,0.0,200.0,-200.0,-1.7315163612365723,2596,120,1.1130179,-0.00032482808,245760,94.45963883399963,245760,0.00063177827
0.0005795172,0.00048828125,200.0,-200.0,-2.241554021835327,2597,130,0.80223846,-0.0013714636,266240,102.34533858299255,266240,0.0008264546
0.00018347174,0.0,200.0,-200.0,-2.037501096725464,2596,140,0.86281437,-0.0008783383,286720,110.2517786026001,286720,0.0011701472
0.00016964902,0.0,200.0,-200.0,-2.079169511795044,2610,150,1.0020361,-0.0009347049,307200,118.10276961326599,307200,0.00085717096
0.00013811019,0.00036621094,200.0,-200.18,-0.13501501083374023,2610,160,0.93048227,-0.0019701933,327680,125.96931958198547,327680,0.02360503
6.219042e-05,0.0,200.0,-200.0,-3.594937801361084,2593,170,1.0021931,-0.00016928502,348160,133.8582637310028,348160,0.0012714744
5.7760066e-05,0.0,200.0,-200.0,-3.4615893363952637,2613,180,0.83432025,-0.00015867181,368640,141.73567914962769,368640,0.0011436956
3.4096905e-05,0.0,200.0,-200.0,-0.9371689558029175,2591,190,0.7781916,-0.00033177118,389120,149.6106345653534,389120,0.0006177326
0.00013548201,0.0,200.0,-200.0,-8.338827133178711,2591,200,1.0423548,-0.00021367645,409600,157.49603152275085,409600,0.0025252074
0.0006682293,0.0,200.0,-200.09,-2.961853265762329,2601,210,1.030778,-0.00013387075,430080,165.36431789398193,430080,0.0011292117
8.065257e-05,0.0,200.0,-200.0,-3.6530985832214355,2601,220,1.1331588,-0.00027217864,450560,173.22984766960144,450560,0.0013710667
0.00032181884,0.0,200.0,-200.18,-3.805697441101074,2609,230,1.2253215,-0.0012563644,471040,181.08301496505737,471040,0.0015990429
0.0003655575,0.0,200.0,-201.08,-2.346621513366699,2589,240,1.2840425,-0.00083909265,491520,188.99216675758362,491520,0.0009703245
0.0005350723,0.0,200.0,-200.45,-2.7666125297546387,2591,250,1.3226026,-0.0011938501,512000,196.8728322982788,512000,0.0008739774
0.0011992224,0.0,200.0,-200.09,-0.9316177368164062,2614,260,1.336065,-0.0015382044,532480,204.74096703529358,532480,0.0005465882
0.00014386686,0.0,200.0,-200.09,-0.6309722661972046,2616,270,1.2345662,-0.00056524854,552960,212.5941400527954,552960,0.00045613057
0.0009171103,0.00024414062,200.0,-200.0,-0.6908289194107056,2603,280,1.3313245,-0.0008776448,573440,220.45539355278015,573440,0.00046126283
0.0011284458,0.02331543,200.0,-200.0,-0.20541858673095703,2615,290,1.3304056,-0.0026712157,593920,228.30937385559082,593920,0.00039477696
0.0005039283,0.0,200.0,-200.18,-0.8823531866073608,2614,300,1.3194196,-5.9193306e-05,614400,236.20166492462158,614400,0.0004988183
0.00015234816,0.0,200.0,-200.0,-0.4124724864959717,2586,310,1.2705754,-0.00045026495,634880,244.0884075164795,634880,0.00040597914
0.00014414582,0.0,200.0,-200.0,-0.2504521608352661,2593,320,1.2405378,-0.00013345291,655360,251.968275308609,655360,0.00035232995
0.0002566222,0.0,200.0,-200.0,-0.8096662759780884,2593,330,1.3167489,-0.00068914343,675840,259.83687019348145,675840,0.0004716196
0.0017794298,0.0,200.0,-200.09,-0.4621729850769043,2598,340,1.2795836,-0.0026052236,696320,267.7315788269043,696320,0.0005161613
0.00063528446,0.0,200.0,-200.0,-1.3081138134002686,2598,350,1.3000866,-0.0007176129,716800,275.6311905384064,716800,0.00061624683
0.00097917,0.00036621094,200.0,-200.0,-0.02802598476409912,2607,360,1.3042042,-0.0023493338,737280,283.4963369369507,737280,0.021589069
0.0006712737,0.0,200.0,-200.0,-1.6938188076019287,2600,370,1.2612512,-0.0003929116,757760,291.3717887401581,757760,0.0006729245
0.000252351,0.0,200.0,-200.0,-0.6839772462844849,2590,380,1.2547183,-0.0005849659,778240,299.271244764328,778240,0.00045291512
0.00032991433,0.0,200.0,-200.0,-0.4829148054122925,2604,390,1.0112815,-0.00023790624,798720,307.1747679710388,798720,0.00045774507
0.00051936426,0.0009765625,200.0,-200.0,-0.6738559007644653,2599,400,0.6826745,-0.00070375286,819200,315.04679560661316,819200,0.0005716314
0.00024282167,0.0,200.0,-200.0,-0.5076518058776855,2607,410,0.47766814,-0.00044900028,839680,322.8985662460327,839680,0.00046794218
0.00034633963,0.00012207031,200.0,-200.0,-1.854433536529541,2592,420,0.48833147,-0.0005530574,860160,330.77099609375,860160,0.00062719226
3.2550066e-05,0.0,200.0,-200.0,-0.7823176383972168,2612,430,0.49054024,-0.00015805049,880640,338.62370777130127,880640,0.00049260666
0.002584871,0.04638672,200.0,-200.0,-0.40289366245269775,2593,440,0.8142378,-0.0018075716,901120,346.4890604019165,901120,0.00042720037
2.4843897e-05,0.0,200.0,-200.0,-0.3305978775024414,2608,450,0.72184366,-0.0002459318,921600,354.39086985588074,921600,0.0003611893
1.6860815e-05,0.0,200.0,-200.0,-1.2471897602081299,2600,460,0.43080017,-0.00013134896,942080,362.2537076473236,942080,0.00052018143
2.5431786e-05,0.0,200.0,-200.0,-0.2669154405593872,2593,470,0.27391055,-0.00033857138,962560,370.15009903907776,962560,0.00035227687
5.881488e-05,0.0,200.0,-200.0,-0.7175027132034302,2608,480,0.45045662,8.254332e-05,983040,378.0347282886505,983040,0.0004897115
