EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
nan,nan,0,0,2.7194995880126953,0,0.0,1.7915506,-0.0047092437744140625,0.00023226188,0.0054150075,0.0054150075
983.0,-20.0,1,1,5.322835683822632,983,0.0,1.7913979,-0.006802916526794434,0.00022071227,0.0022421638,0.0022421638
983.0,-20.0,0,1,7.828761100769043,983,0.0,1.790894,-0.003657817840576172,0.00018304537,0.0038285744,0.0038285744
1024.0,-20.0,1,2,10.27753496170044,2048,0.0,1.7899246,-0.0037183761596679688,0.0009966096,0.002032302,0.002032302
1024.0,-20.0,0,2,12.837260961532593,2048,0.0,1.7899339,0.0020924806594848633,0.00034786458,0.001063836,0.001063836
962.0,-20.333333333333332,1,3,15.373268365859985,2886,0.0,1.7890263,0.007848083972930908,0.0013320949,0.004189199,0.004189199
962.0,-20.333333333333332,0,3,17.948782682418823,2886,0.0,1.7881234,0.0037384629249572754,0.00024892314,0.0014935025,0.0014935025
960.75,-20.5,1,4,20.382936000823975,3843,0.0,1.7863262,-1.5497207641601562e-06,0.0011820849,0.009383775,0.009383775
960.75,-20.5,0,4,22.800926446914673,3843,0.0,1.785913,0.0040627121925354,0.0004273823,0.009154581,0.009154581
947.6,-20.4,1,5,25.360043048858643,4738,0.0,1.7846572,0.00839298963546753,0.00018555335,0.0031677142,0.0031677142
947.6,-20.4,0,5,27.786325454711914,4738,0.0,1.7835472,0.010705351829528809,0.0007250131,0.019016448,0.019016448
946.8333333333334,-20.333333333333332,1,6,30.30233144760132,5681,0.0,1.7839675,0.005160212516784668,0.00042434665,0.003142617,0.003142617
937.1428571428571,-20.428571428571427,1,7,32.83610558509827,6560,0.0,1.7849977,0.01863628625869751,0.00031287604,0.005681284,0.005681284
937.1428571428571,-20.428571428571427,0,7,35.32135558128357,6560,0.0,1.7872362,0.00444638729095459,0.00066907646,0.0043714046,0.0043714046
922.125,-20.5,1,8,38.0882887840271,7377,0.0,1.7867997,0.024450957775115967,0.00040641267,0.0008986086,0.0008986086
922.125,-20.5,0,8,40.563141107559204,7377,0.0,1.7849617,0.021561384201049805,0.00038703452,0.006058732,0.006058732
913.7777777777778,-20.555555555555557,1,9,43.08066916465759,8224,0.0,1.7835196,0.03022366762161255,0.00032917608,0.010479213,0.010479213
898.0,-20.6,1,10,45.44067907333374,8980,0.0,1.7828281,0.05965536832809448,0.00088278076,0.013639585,0.013639585
898.0,-20.6,0,10,47.870078325271606,8980,0.0,1.7831879,0.022877395153045654,0.0002653647,0.00865243,0.00865243
896.7272727272727,-20.636363636363637,1,11,50.210830211639404,9864,0.0,1.7814012,0.06799197196960449,0.0010858293,0.011609105,0.011609105
885.25,-20.666666666666668,1,12,52.54723358154297,10623,0.0,1.7836916,0.08513051271438599,0.001339844,0.01681687,0.01681687
885.25,-20.666666666666668,0,12,54.96658539772034,10623,0.0,1.7805351,0.053988873958587646,0.00068011525,0.009045482,0.009045482
888.2307692307693,-20.615384615384617,1,13,57.42137289047241,11547,0.0,1.7806013,0.039854586124420166,0.0005272723,0.007277015,0.007277015
888.2307692307693,-20.615384615384617,0,13,59.75084710121155,11547,0.0,1.7809143,0.04651832580566406,0.0008868371,0.015252781,0.015252781
885.3571428571429,-20.642857142857142,1,14,62.186673402786255,12395,0.0,1.7809932,0.06210684776306152,0.00035970044,0.008179303,0.008179303
880.9333333333333,-20.666666666666668,1,15,64.6231906414032,13214,0.0,1.7830502,0.13942080736160278,0.00024257624,0.006540622,0.006540622
880.9333333333333,-20.666666666666668,0,15,66.95981526374817,13214,0.0,1.7853284,0.10397392511367798,0.00129871,0.018118618,0.018118618
876.1875,-20.6875,1,16,69.50953388214111,14019,0.0,1.7829523,0.047442495822906494,0.0004066155,0.0016438644,0.0016438644
876.1875,-20.6875,0,16,71.96751093864441,14019,0.0,1.784222,-0.010408878326416016,0.00029866814,0.0039055566,0.0039055566
891.0588235294117,-20.647058823529413,1,17,74.53614139556885,15148,0.0,1.7854278,0.03317791223526001,0.0009531489,0.006550895,0.006550895
891.0588235294117,-20.647058823529413,0,17,76.99023365974426,15148,0.0,1.7848678,0.07414686679840088,0.001014268,0.007910954,0.007910954
887.1666666666666,-20.666666666666668,1,18,79.46099257469177,15969,0.0,1.7831373,0.07740545272827148,0.0003783364,0.0071400097,0.0071400097
887.8947368421053,-20.68421052631579,1,19,81.92743039131165,16870,0.0,1.7841201,0.10467523336410522,0.0010079372,0.008454219,0.008454219
887.8947368421053,-20.68421052631579,0,19,84.28475284576416,16870,0.0,1.7809886,0.18758654594421387,0.0011486008,0.013914083,0.013914083
884.5,-20.7,1,20,86.75287246704102,17690,0.0,1.7788038,0.05097883939743042,0.00036894414,0.0070333867,0.0070333867
884.5,-20.7,0,20,89.2120635509491,17690,0.0,1.7808933,0.08713561296463013,0.0006427196,0.007823661,0.007823661
886.952380952381,-20.714285714285715,1,21,91.68916583061218,18626,0.0,1.7789137,0.17282140254974365,0.00030123643,0.010009633,0.010009633
880.9545454545455,-20.727272727272727,1,22,94.35762739181519,19381,0.0,1.7769473,0.20966178178787231,0.00094853516,0.0018961639,0.0018961639
880.9545454545455,-20.727272727272727,0,22,96.79931712150574,19381,0.0,1.7701468,0.08724701404571533,0.0008167107,0.011219566,0.011219566
881.6521739130435,-20.695652173913043,1,23,99.24760842323303,20278,0.0,1.7722102,0.221779465675354,0.0006297345,0.00624395,0.00624395
