# {"t_start": 1553040454.0211222, "env_id": "CartPole-v1"} 
r,l,t
500.0,500,109.880944
500.0,500,110.189624
500.0,500,110.387909
500.0,500,110.695433
500.0,500,110.899799
500.0,500,111.175571
500.0,500,111.397658
500.0,500,111.734905
500.0,500,111.96191
500.0,500,112.298973
500.0,500,112.541796
500.0,500,112.766314
500.0,500,113.115964
500.0,500,113.356061
500.0,500,113.683941
500.0,500,113.897593
500.0,500,114.225902
500.0,500,114.477841
500.0,500,114.829548
500.0,500,115.096369
500.0,500,115.490751
500.0,500,115.762173
500.0,500,116.128837
500.0,500,116.397216
500.0,500,116.780134
500.0,500,117.062424
500.0,500,117.415298
500.0,500,117.733659
500.0,500,118.421511
500.0,500,118.912549
433.0,433,119.662751
500.0,500,120.201624
330.0,330,120.779581
446.0,446,121.185522
345.0,345,121.488318
500.0,500,122.079283
500.0,500,122.488283
500.0,500,123.020262
391.0,391,123.307334
500.0,500,123.863633
500.0,500,124.266887
500.0,500,124.847567
500.0,500,125.299776
500.0,500,125.774252
500.0,500,126.006775
500.0,500,126.362805
500.0,500,126.583015
500.0,500,126.892238
500.0,500,127.128559
500.0,500,127.349463
500.0,500,127.664315
500.0,500,127.902943
500.0,500,128.22707
500.0,500,128.44599
500.0,500,128.798539
500.0,500,129.041889
500.0,500,129.392759
500.0,500,129.636362
500.0,500,129.989554
500.0,500,130.229875
500.0,500,130.567361
500.0,500,130.803509
500.0,500,131.141871
500.0,500,131.409848
500.0,500,131.756447
500.0,500,132.022533
302.0,302,132.258311
500.0,500,132.500102
500.0,500,132.867949
500.0,500,133.110365
500.0,500,133.457982
500.0,500,133.741413
500.0,500,134.11165
500.0,500,134.370977
500.0,500,134.76181
500.0,500,135.025212
500.0,500,135.275872
500.0,500,135.692394
500.0,500,135.96143
500.0,500,136.32973
500.0,500,136.5666
500.0,500,136.916197
500.0,500,137.171024
500.0,500,137.549783
500.0,500,137.781313
500.0,500,138.102386
350.0,350,138.273315
290.0,290,138.527579
500.0,500,138.742764
155.0,155,138.815162
