# {"t_start": 1553021362.1168172, "env_id": "Taxi-v2"} 
r,l,t
-200,200,26.141242
-209,200,26.201453
-200,200,26.261713
-200,200,26.326299
-209,200,26.555897
-218,200,26.615547
-200,200,26.678307
-209,200,26.741757
-200,200,26.802805
-209,200,26.863885
-200,200,26.924787
-200,200,26.98561
-209,200,27.046445
-200,200,27.107938
-209,200,27.331154
-227,200,27.391202
-200,200,27.452003
-200,200,27.512944
-200,200,27.573647
-200,200,27.634656
-209,200,27.696761
-200,200,27.757744
-200,200,27.81718
-200,200,27.876126
-200,200,28.098432
-209,200,28.157562
-200,200,28.215584
-200,200,28.273538
-200,200,28.335366
-200,200,28.402149
-200,200,28.466905
-200,200,28.529819
-200,200,28.592333
-200,200,28.654625
-200,200,28.892598
-200,200,28.95614
-200,200,29.017638
-200,200,29.079049
-200,200,29.139349
-200,200,29.199489
-200,200,29.260023
-200,200,29.321033
-209,200,29.383995
-200,200,29.444577
-200,200,29.504539
-200,200,29.728596
-200,200,29.787539
-200,200,29.849292
-200,200,29.911091
-200,200,29.970841
-200,200,30.032069
-200,200,30.092857
-200,200,30.155317
-200,200,30.216193
-200,200,30.277412
-200,200,30.499749
-209,200,30.559394
-200,200,30.619947
-200,200,30.680712
-200,200,30.741366
-200,200,30.800761
-200,200,30.862012
-200,200,30.925985
-209,200,30.992093
-200,200,31.07601
-200,200,31.347142
-218,200,31.408575
-200,200,31.470338
-200,200,31.530443
-200,200,31.591489
-200,200,31.654065
-200,200,31.717657
-209,200,31.780134
-209,200,31.840256
-209,200,31.901249
-200,200,32.134965
-200,200,32.196587
-200,200,32.257423
-218,200,32.316721
-200,200,32.3759
-200,200,32.436817
-200,200,32.498
-227,200,32.559143
-200,200,32.620009
-200,200,32.681777
-200,200,32.74278
-200,200,32.967854
-200,200,33.029158
-200,200,33.089872
-209,200,33.149714
-200,200,33.20915
-200,200,33.268536
-200,200,33.32905
-200,200,33.387793
-200,200,33.449782
-200,200,33.51071
