approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
5.819248e-06,0.0,196.0,-774.4,-0.001253366470336914,2443,1,1.7917532,-0.0027046301,2048,0.8381128311157227,2048,16.782606
0.0021433625,0.033935547,195.91,-624.97,-0.01627504825592041,2607,10,1.6391267,-0.041856043,20480,7.915166854858398,20480,4.2305636
0.0003586287,0.0040283203,198.96,-254.64,-0.026960015296936035,2592,20,1.4225165,-0.011848764,40960,15.81268858909607,40960,0.30021906
0.00046477013,0.00048828125,200.0,-204.14,-0.06680560111999512,2583,30,1.366453,-0.0027939207,61440,23.72868251800537,61440,0.041780837
0.0002956692,0.00024414062,200.0,-200.9,-0.05887734889984131,2628,40,1.348092,-0.001847967,81920,31.62433934211731,81920,0.020753635
0.00029857905,0.00024414062,200.0,-200.63,-0.0706486701965332,2600,50,1.2066624,-0.0017392382,102400,39.52555823326111,102400,0.021165125
0.0005212156,0.0,200.0,-200.18,nan,2596,60,1.2056417,0.00011761728,122880,47.42382335662842,122880,0.0011380258
0.0006825065,0.0,200.0,-200.0,nan,2584,70,0.9661667,-0.0007819182,143360,55.342817068099976,143360,0.0008059943
0.00022584228,0.0,200.0,-200.0,nan,2590,80,1.1358858,-0.00034757904,163840,63.2445867061615,163840,0.0003423087
0.0003573944,0.00024414062,200.0,-200.0,nan,2573,90,1.0750371,-0.0013557181,184320,71.13728332519531,184320,0.00065129576
0.0020758384,0.0,200.0,-200.18,nan,2583,100,1.1504358,-0.0026415177,204800,79.05895256996155,204800,0.00023830497
0.00028152927,0.0,200.0,-200.0,nan,2580,110,1.1681664,-0.0010244318,225280,86.96895265579224,225280,0.00058743416
0.0005057128,0.0009765625,200.0,-200.18,-0.061518073081970215,2595,120,0.68128157,-0.002056341,245760,94.87121391296387,245760,0.020560917
0.00014705141,0.0,200.0,-200.09,nan,2604,130,0.84131294,-0.00068109826,266240,102.74861359596252,266240,0.0033955073
4.7337777e-05,0.0,200.0,-200.0,nan,2589,140,1.0148593,-0.00030114345,286720,110.63083934783936,286720,0.0006895359
0.0010258903,0.0031738281,200.0,-200.0,nan,2588,150,0.8527007,-0.001818124,307200,118.52535915374756,307200,0.0002933177
0.0005026645,0.0010986328,200.0,-200.0,nan,2580,160,0.7773004,-0.0015344806,327680,126.43246984481812,327680,0.00048861513
0.00016653331,0.0,200.0,-200.0,nan,2596,170,0.738406,-0.0010979951,348160,134.3472809791565,348160,0.00022158763
0.0001792435,0.0,200.0,-200.0,nan,2589,180,0.6760571,-0.00040478338,368640,142.24760913848877,368640,0.00047392384
0.0001457489,0.0,200.0,-200.0,nan,2582,190,0.73698294,-0.00077207515,389120,150.16173028945923,389120,0.00022533032
2.9911005e-05,0.0,200.0,-200.18,nan,2583,200,0.49348056,3.230822e-05,409600,158.063068151474,409600,0.00048852427
3.3423377e-05,0.0,200.0,-200.0,nan,2595,210,0.3920346,-0.00018081389,430080,165.95872497558594,430080,0.000818367
0.000105290346,0.00024414062,200.0,-200.0,nan,2587,220,0.40576583,-0.00044565453,450560,173.8589792251587,450560,0.00025207183
5.5417815e-05,0.0,200.0,-200.0,nan,2590,230,0.4251185,-0.00032279897,471040,181.76850748062134,471040,0.0003376491
4.7435045e-05,0.0,200.0,-200.0,nan,2590,240,0.3231747,-0.0010743863,491520,189.6985776424408,491520,0.00033233373
5.495689e-05,0.00012207031,200.0,-200.0,nan,2595,250,0.2958896,-0.000862348,512000,197.57668590545654,512000,0.0001126956
4.69995e-05,0.0,200.0,-200.0,nan,2606,260,0.19211356,-0.00027269046,532480,205.46714997291565,532480,0.0003547236
3.759786e-05,0.0,200.0,-200.0,nan,2601,270,0.2689535,-0.00011926715,552960,213.346435546875,552960,0.00054102275
0.0001885757,0.002319336,200.0,-200.0,nan,2584,280,0.278413,-0.0009015704,573440,221.2594120502472,573440,0.0003090446
0.0010713853,0.013427734,200.0,-200.0,nan,2623,290,0.5860014,-0.0048718913,593920,229.1789984703064,593920,0.0018342405
0.00032519322,0.00024414062,200.0,-200.27,-0.13931727409362793,2454,300,0.695591,-0.0013754406,614400,237.16614603996277,614400,0.022132292
0.0002650453,0.0,200.0,-200.09,nan,2591,310,0.86209655,-0.0009955525,634880,245.19057536125183,634880,0.0005420205
7.4879725e-05,0.0,200.0,-202.07,nan,2582,320,1.0061325,-0.00021299056,655360,253.0577642917633,655360,0.00084402564
0.0003827324,0.0,200.0,-200.54,nan,2593,330,0.92142826,-2.8075374e-05,675840,260.94711208343506,675840,0.00026838423
0.00039376278,0.0,200.0,-200.18,nan,2572,340,0.67339987,-0.00082567835,696320,268.8608088493347,696320,0.00018299842
0.0001481603,0.0,200.0,-200.09,nan,2590,350,0.7163987,-0.0006934359,716800,276.7667164802551,716800,6.544929e-05
0.0007732928,0.00036621094,200.0,-200.0,-0.09522867202758789,2593,360,0.9713569,-0.0021714575,737280,284.6801517009735,737280,0.021523321
0.00029846505,0.00012207031,200.0,-200.45,nan,2592,370,0.7911575,-0.001155647,757760,292.57472348213196,757760,0.00010577682
0.0007897261,0.0,200.0,-200.09,nan,2627,380,0.89112127,-0.0015729546,778240,300.4476044178009,778240,0.00013702536
0.00036778566,0.0,200.0,-200.63,nan,2596,390,1.0888034,-0.0003171856,798720,308.3321874141693,798720,0.00021931935
0.0017613583,0.0,200.0,-200.72,nan,2599,400,1.188854,-0.001365224,819200,316.2242991924286,819200,0.00027440183
0.0019417673,0.0008544922,200.0,-200.36,-0.05123591423034668,2590,410,1.1984429,-0.0029158192,839680,324.0926148891449,839680,0.0415632
0.0002416763,0.0,200.0,-201.44,nan,2577,420,1.2386812,-0.0006004664,860160,331.99327874183655,860160,0.00022708274
0.00042431554,0.0,200.0,-200.09,nan,2594,430,1.2528961,-0.00067512615,880640,339.89812755584717,880640,0.00037870803
0.0006441227,0.0,200.0,-200.18,nan,2587,440,1.0922238,-0.0007758992,901120,347.77952456474304,901120,0.00035231374
0.007034867,0.017456055,200.0,-203.51,-0.05110013484954834,2601,450,1.187405,-0.021791704,921600,355.7093267440796,921600,0.72780377
0.00013344093,0.0,200.0,-200.27,nan,2598,460,0.6930339,-0.0005039696,942080,363.61752223968506,942080,0.00033402047
0.0008357792,0.0,200.0,-200.0,nan,2601,470,0.9632734,-0.00014820555,962560,371.5062906742096,962560,0.00023153619
0.0004218216,0.0,200.0,-200.0,nan,2593,480,0.84432113,-0.0008249952,983040,379.4329102039337,983040,0.00021007968
