approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
1001.05334,0.9182129,182.27272727272728,-701.8181818181819,0.0005173087120056152,2487,1,0.34593725,0.3884116,2048,0.8231949806213379,2048,2300.6736
0.0,0.0,199.05,-243.0,0.0,2632,10,0.0,6.4610504e-09,20480,7.828552722930908,20480,80.32759
0.0,0.0,200.0,-200.0,0.0,2638,20,0.0,-9.778887e-09,40960,15.6205153465271,40960,80.28064
0.0,0.0,200.0,-200.0,0.0,2630,30,0.0,-1.5890691e-08,61440,23.440869092941284,61440,80.23651
0.0,0.0,200.0,-200.0,0.0,2648,40,0.0,-1.1204975e-09,81920,31.231109380722046,81920,80.19716
0.0,0.0,200.0,-200.0,0.0,2648,50,0.0,-9.34233e-09,102400,38.9987154006958,102400,80.41839
0.0,0.0,200.0,-200.0,0.0,2628,60,0.0,-2.5742338e-08,122880,46.78138089179993,122880,80.302376
0.0,0.0,200.0,-200.0,0.0,2630,70,0.0,2.5494955e-08,143360,54.568392515182495,143360,80.2922
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2618,80,0.0,-9.19681e-09,163840,62.36008954048157,163840,80.22344
0.0,0.0,200.0,-200.0,0.0,2590,90,0.0,-3.5652192e-09,184320,70.16174221038818,184320,80.29337
0.0,0.0,200.0,-200.0,0.0,2632,100,0.0,1.2136297e-08,204800,77.96000099182129,204800,80.430405
0.0,0.0,200.0,-200.0,0.0,2621,110,0.0,-2.2933818e-08,225280,85.74641251564026,225280,80.2435
0.0,0.0,200.0,-200.0,0.0,2627,120,0.0,7.9744495e-09,245760,93.54541611671448,245760,80.34746
0.0,0.0,200.0,-200.0,0.0,2635,130,0.0,-1.542503e-08,266240,101.34488677978516,266240,80.12758
0.0,0.0,200.0,-200.0,0.0,2642,140,0.0,-1.3096724e-08,286720,109.11955404281616,286720,80.19538
0.0,0.0,200.0,-200.0,0.0,2635,150,0.0,1.4988473e-08,307200,116.91351819038391,307200,80.36088
0.0,0.0,200.0,-200.0,0.0,2630,160,0.0,-2.7677743e-08,327680,124.70893955230713,327680,80.29474
0.0,0.0,200.0,-200.0,0.0,2631,170,0.0,3.288733e-08,348160,132.49851036071777,348160,80.30204
0.0,0.0,200.0,-200.0,0.0,2652,180,0.0,-1.4930265e-08,368640,140.27854776382446,368640,80.24777
0.0,0.0,200.0,-200.0,0.0,2615,190,0.0,-2.1012966e-08,389120,148.08532810211182,389120,80.3362
0.0,0.0,200.0,-200.0,0.0,2619,200,0.0,-1.3009412e-08,409600,155.87865376472473,409600,80.37335
0.0,0.0,200.0,-200.0,0.0,2637,210,0.0,2.6193447e-09,430080,163.68738079071045,430080,80.38074
0.0,0.0,200.0,-200.0,0.0,2660,220,0.0,6.2864274e-09,450560,171.46671199798584,450560,80.33566
0.0,0.0,200.0,-200.0,0.0,2623,230,0.0,1.3620593e-08,471040,179.255437374115,471040,80.24477
0.0,0.0,200.0,-200.0,0.0,2618,240,0.0,-1.7753337e-08,491520,187.04243969917297,491520,80.348305
0.0,0.0,200.0,-200.0,0.0,2619,250,0.0,-5.7916623e-09,512000,194.8553957939148,512000,80.42991
0.0,0.0,200.0,-200.0,0.0,2627,260,0.0,6.170012e-09,532480,202.6754994392395,532480,80.31532
0.0,0.0,200.0,-200.0,0.0,2661,270,0.0,1.3969839e-08,552960,210.45057439804077,552960,80.30295
0.0,0.0,200.0,-200.0,1.1920928955078125e-07,2627,280,0.0,2.0751031e-08,573440,218.23529958724976,573440,80.14497
0.0,0.0,200.0,-200.0,0.0,2627,290,0.0,1.2922101e-08,593920,226.0346541404724,593920,80.29687
0.0,0.0,200.0,-200.0,0.0,2611,300,0.0,-6.373739e-09,614400,233.83895468711853,614400,80.477806
0.0,0.0,200.0,-200.0,0.0,2613,310,0.0,-3.562309e-08,634880,241.6272532939911,634880,80.37908
0.0,0.0,200.0,-200.0,0.0,2648,320,0.0,1.8888386e-08,655360,249.37107682228088,655360,80.38582
0.0,0.0,200.0,-200.0,0.0,2608,330,0.0,-1.2019882e-08,675840,257.168443441391,675840,80.17901
0.0,0.0,200.0,-200.0,0.0,2629,340,0.0,-3.8999133e-09,696320,264.9428036212921,696320,80.282074
0.0,0.0,200.0,-200.0,0.0,2625,350,0.0,8.265488e-09,716800,272.7355480194092,716800,80.36072
0.0,0.0,200.0,-200.0,0.0,2649,360,0.0,3.085006e-09,737280,280.4962065219879,737280,80.26862
0.0,0.0,200.0,-200.0,0.0,2616,370,0.0,3.6816346e-08,757760,288.29358887672424,757760,80.25847
0.0,0.0,200.0,-200.0,0.0,2630,380,0.0,-2.415618e-08,778240,296.1054220199585,778240,80.201
0.0,0.0,200.0,-200.0,0.0,2633,390,0.0,2.9060175e-08,798720,303.89034962654114,798720,80.24174
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2655,400,0.0,-1.557055e-08,819200,311.6702184677124,819200,80.361206
0.0,0.0,200.0,-200.0,0.0,2647,410,0.0,-1.5716068e-09,839680,319.45792174339294,839680,80.322586
0.0,0.0,200.0,-200.0,0.0,2623,420,0.0,-1.0666554e-08,860160,327.24184107780457,860160,80.38981
0.0,0.0,200.0,-200.0,-1.1920928955078125e-07,2646,430,0.0,-1.4231773e-08,880640,335.00053453445435,880640,80.31427
0.0,0.0,200.0,-200.0,0.0,2660,440,0.0,-6.4028427e-09,901120,342.7909038066864,901120,80.31026
0.0,0.0,200.0,-200.0,0.0,2627,450,0.0,-1.3009412e-08,921600,350.60004448890686,921600,80.3803
0.0,0.0,200.0,-200.0,0.0,2657,460,0.0,-3.0588126e-08,942080,358.38932371139526,942080,80.26045
0.0,0.0,200.0,-200.0,0.0,2632,470,0.0,-2.7299393e-08,962560,366.195827960968,962560,80.31694
0.0,0.0,200.0,-200.0,0.0,2644,480,0.0,-9.618816e-09,983040,373.979131937027,983040,80.22077
