# {"t_start": 1553168431.7380624, "env_id": "Taxi-v2"} 
r,l,t
-200,200,24.425171
-209,200,24.485769
-200,200,24.544975
-200,200,24.60344
-200,200,24.824767
-200,200,24.884293
-200,200,24.944971
-200,200,25.005298
-200,200,25.065544
-200,200,25.125827
-200,200,25.186094
-200,200,25.246626
-200,200,25.307233
-209,200,25.36766
-200,200,25.589048
-200,200,25.648525
-200,200,25.708814
-200,200,25.769763
-218,200,25.830402
-200,200,25.89114
-200,200,25.950642
-209,200,26.009625
-200,200,26.06822
-200,200,26.128539
-200,200,26.350858
-209,200,26.410799
-200,200,26.471471
-200,200,26.532554
-209,200,26.593508
-200,200,26.654471
-209,200,26.715399
-200,200,26.776173
-209,200,26.836696
-200,200,26.897498
-209,200,26.957938
-209,200,27.180634
-200,200,27.241647
-200,200,27.303241
-200,200,27.364511
-200,200,27.425843
-200,200,27.487123
-200,200,27.548436
-209,200,27.609668
-209,200,27.670703
-209,200,27.731908
-200,200,27.953774
-209,200,28.01378
-200,200,28.074517
-200,200,28.135435
-200,200,28.196321
-209,200,28.25728
-200,200,28.318108
-200,200,28.379269
-200,200,28.439666
-200,200,28.500891
-209,200,28.722666
-200,200,28.782527
-209,200,28.843659
-209,200,28.904459
-209,200,28.965664
-200,200,29.024911
-209,200,29.084271
-209,200,29.144842
-200,200,29.205593
-209,200,29.266116
-200,200,29.48798
-209,200,29.547269
-218,200,29.60739
-200,200,29.667861
-200,200,29.72824
-200,200,29.788826
-200,200,29.849266
-200,200,29.909641
-200,200,29.970349
-200,200,30.030503
-200,200,30.091101
-209,200,30.311855
-200,200,30.372071
-200,200,30.433245
-209,200,30.493974
-218,200,30.554202
-200,200,30.61459
-200,200,30.674963
-200,200,30.735919
-200,200,30.796362
-200,200,30.856592
-218,200,31.078026
-200,200,31.13798
-209,200,31.198428
-200,200,31.258871
-209,200,31.319306
-209,200,31.379749
-200,200,31.440113
-200,200,31.500504
-200,200,31.560866
-200,200,31.621206
-209,200,31.843153
-209,200,31.902556
-209,200,31.963204
-209,200,32.023831
-200,200,32.084524
-200,200,32.145409
-200,200,32.205755
-200,200,32.266438
-209,200,32.326999
-200,200,32.387604
-200,200,32.609725
-200,200,32.669212
-200,200,32.72982
-200,200,32.790412
-200,200,32.850971
-209,200,32.911518
-200,200,32.971954
-200,200,33.03261
-200,200,33.092917
-209,200,33.152506
-200,200,33.374858
-200,200,33.434099
-200,200,33.494106
-200,200,33.554786
-200,200,33.615242
-200,200,33.675316
-200,200,33.735564
-200,200,33.795963
-200,200,33.857077
-209,200,33.918191
-200,200,33.979065
-218,200,34.200158
-200,200,34.260228
-200,200,34.320472
-200,200,34.380907
-200,200,34.441398
-200,200,34.500755
-200,200,34.559296
-200,200,34.618399
-200,200,34.679281
-200,200,34.74015
-200,200,34.961737
-200,200,35.021444
-200,200,35.082387
-200,200,35.143811
-209,200,35.204742
-209,200,35.265473
-200,200,35.325992
-200,200,35.386818
-200,200,35.447572
-200,200,35.508136
-227,200,35.730352
-200,200,35.791096
-200,200,35.849759
-218,200,35.91208
-200,200,35.972119
-209,200,36.033068
-200,200,36.09397
-200,200,36.154608
-200,200,36.215438
-200,200,36.276758
-209,200,36.49972
-200,200,36.55993
-209,200,36.621045
-200,200,36.682053
-200,200,36.743217
-200,200,36.804299
-200,200,36.864965
-200,200,36.925968
-209,200,36.984707
-200,200,37.044897
-200,200,37.105626
-200,200,37.327878
-209,200,37.387732
-200,200,37.448185
-209,200,37.508311
-200,200,37.568531
-200,200,37.628948
-200,200,37.688632
-200,200,37.749015
-200,200,37.809261
-200,200,37.869585
-200,200,38.091879
-200,200,38.151506
-200,200,38.212237
-200,200,38.271569
-200,200,38.330364
-200,200,38.388627
-200,200,38.446788
-200,200,38.50766
-209,200,38.566909
-209,200,38.627111
-200,200,38.849374
-200,200,38.909
-200,200,38.96899
-200,200,39.028748
-200,200,39.088931
-218,200,39.149475
-200,200,39.209881
-200,200,39.270415
-200,200,39.330902
-200,200,39.391442
-218,200,39.612832
-209,200,39.671979
-200,200,39.732489
-209,200,39.792942
-209,200,39.853438
-200,200,39.914033
-200,200,39.974479
-200,200,40.034714
-200,200,40.095127
-200,200,40.155308
-200,200,40.215757
-200,200,40.43735
-209,200,40.497439
-209,200,40.558071
-200,200,40.618693
-200,200,40.679581
-200,200,40.740374
-200,200,40.800899
-200,200,40.861603
-209,200,40.922464
-209,200,40.98299
-200,200,41.205409
-200,200,41.265162
-209,200,41.325815
-200,200,41.386385
-200,200,41.446733
-200,200,41.507184
-200,200,41.567544
-200,200,41.628172
-209,200,41.68851
-200,200,41.74939
-200,200,41.9716
-200,200,42.03073
-200,200,42.091218
-200,200,42.151737
