approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
1.4081998e-06,0.0,200.0,-794.9,-0.0010491609573364258,2471,1,1.7917569,-0.0003537808,2048,0.8287653923034668,2048,2049.4639
0.0022739677,0.0,196.9,-719.11,-0.003907322883605957,2649,10,1.7402904,-0.013729842,20480,7.850501775741577,20480,1088.7981
0.00057164987,0.0,197.34,-299.97,0.004767298698425293,2615,20,1.4103314,-0.0017875422,40960,15.700766801834106,40960,109.4892
0.00053543574,0.0,200.0,-206.93,-0.0045043230056762695,2618,30,1.362109,-0.00068667665,61440,23.52066969871521,61440,84.3055
2.157024e-06,0.0,200.0,-203.33,-0.00516355037689209,2629,40,1.3466026,-3.987353e-05,81920,31.326106309890747,81920,77.48739
2.5947713e-05,0.0,200.0,-202.25,0.0011042356491088867,2632,50,1.3374878,-0.0003203203,102400,39.11994218826294,102400,71.411674
1.3063045e-05,0.0,200.0,-201.98,0.0006112456321716309,2637,60,1.334115,-0.00011788984,122880,46.922868490219116,122880,63.677387
9.170642e-06,0.0,200.0,-200.36,5.257129669189453e-05,2640,70,1.346361,-1.84917e-05,143360,54.72764468193054,143360,62.2545
0.00010141927,0.0,200.0,-202.43,0.00022685527801513672,2629,80,1.3506701,-0.00036980864,163840,62.51274490356445,163840,62.10942
7.303868e-05,0.0,200.0,-202.43,-0.0009444952011108398,2606,90,1.3555013,-0.00020003441,184320,70.31372833251953,184320,62.245132
0.00074140716,0.0,200.0,-201.62,2.682209014892578e-05,2638,100,1.3044611,-0.0022321744,204800,78.12268400192261,204800,61.809673
5.639968e-05,0.0,200.0,-201.44,-0.0005267858505249023,2624,110,1.2870795,8.566951e-05,225280,85.95296287536621,225280,62.360996
0.00026211631,0.0,200.0,-201.44,-0.00026285648345947266,2624,120,1.2842811,-7.5341086e-07,245760,93.74877715110779,245760,64.45746
0.00015139978,0.0,200.0,-201.08,-6.079673767089844e-06,2615,130,1.1971918,-9.913673e-05,266240,101.57573771476746,266240,71.43699
0.0023909104,0.0,200.0,-201.35,-0.0002721548080444336,2609,140,1.3360527,-0.0026694452,286720,109.42987990379333,286720,71.12196
0.0002762453,0.0,200.0,-201.26,-1.4543533325195312e-05,2628,150,0.70685214,0.0002523276,307200,117.26260638237,307200,76.24261
0.0017825931,0.0,200.0,-200.63,-0.0002492666244506836,2631,160,0.4619936,-0.0008142404,327680,125.06460809707642,327680,80.32499
0.0027901973,0.0,200.0,-200.45,2.586841583251953e-05,2626,170,0.95374674,-0.0025504595,348160,132.87354397773743,348160,84.74247
0.0009374656,0.0,200.0,-200.54,0.0010246038436889648,2625,180,0.25882286,-0.0011176731,368640,140.67717099189758,368640,93.961464
1.05167055e-05,0.0,200.0,-200.18,0.018391072750091553,2563,190,0.21618292,2.7038448e-05,389120,148.54688048362732,389120,84.10748
0.00014786009,0.0,200.0,-200.18,-0.0017344951629638672,2601,200,0.28337705,-0.00027358293,409600,156.3714485168457,409600,86.5737
1.1071222e-05,0.0,200.0,-200.63,-0.04448091983795166,2615,210,0.28755173,-7.2126175e-05,430080,164.16909313201904,430080,88.929245
3.0723084e-05,0.0,200.0,-200.09,-0.03556990623474121,2622,220,0.28376397,-0.00028937572,450560,171.99145936965942,450560,88.31027
3.0513904e-05,0.0,200.0,-200.36,-0.0004864931106567383,2622,230,0.35925415,-7.1937975e-06,471040,179.78582978248596,471040,92.83442
7.412585e-06,0.0,200.0,-200.18,0.07809501886367798,2629,240,0.3479749,4.488742e-05,491520,187.5829336643219,491520,82.00232
1.4529232e-05,0.0,200.0,-200.45,0.08446502685546875,2632,250,0.41648743,4.454884e-05,512000,195.367041349411,512000,78.62195
